['u'],['m1'],['abs_m1']
0.91079410468414146,(-0.263857014518-0.17292266359j),0.31547229940780047
1.2632510871872045,(-0.237844558991-0.242102500239j),0.33938717545593433
1.5512200627239787,(-0.203119251506-0.300881203578j),0.36302469475076987
1.7702272879889083,(-0.158872878384-0.350418452588j),0.38475145665794092
1.9131955944151755,(-0.105282497993-0.390940846371j),0.40486929958288004
1.9822597343641719,(-0.0488616088214-0.42238381314j),0.42520059080275552
1.913938006814746,(0.00468005287512-0.429237928954j),0.42926344189519788
1.9257719943516916,(0.059295737941-0.437886290157j),0.44188277590955077
1.8578422049833876,(0.122054170145-0.430974351447j),0.44792422579552665
1.6918620084378133,(0.183830627836-0.41006193336j),0.44938234157717516
1.4736660959626506,(0.240816567422-0.375781346582j),0.44632302157113302
1.2440335182510258,(0.290341308505-0.331604073064j),0.44074860941030192
1.0128518205246744,(0.334431918011-0.280866437885j),0.4367272188851441
0.71249227536697002,(0.387322218245-0.213942454597j),0.4424814963647159
0.37370452362143186,(0.415607720932-0.122958973744j),0.43341514385486335
-0.0046586177646693733,(0.424925948151-0.0145982487051j),0.42517663420876606
-0.34051470187477906,(0.392199087311+0.0918305191742j),0.40280636581243867
-0.64971380550597291,(0.337921759962+0.191588745865j),0.38845509830314423
-0.88263633910434525,(0.263245062307+0.265866403321j),0.37414289682445245
-1.0266627197484159,(0.179417356384+0.30784679867j),0.3563148035421761
-1.1216200702206418,(0.0814514942794+0.342241543908j),0.35180054050147025
-1.1514021273661086,(-0.0197410587482+0.342737954107j),0.343306007208935
-1.1582844999973483,(-0.109117876546+0.316261252066j),0.33455625915603143
-1.0964463524813901,(-0.193472608955+0.268279228848j),0.33076486368304997
-0.96857436526194851,(-0.269449600787+0.211073159608j),0.34227907629776722
-0.71074115728972054,(-0.331692765051+0.137105053287j),0.35891208676270842
-0.32446098002178375,(-0.368338926032+0.0487290616723j),0.37154822820453365
0.16234127586400396,(-0.381444481837-0.0509459309958j),0.38483162631033657
0.63587977512550653,(-0.362912020746-0.144996134839j),0.39080559607030968
1.0826117308591867,(-0.331153607238-0.235894188047j),0.40658182391832831
1.500337480228159,(-0.281304421368-0.31736756991j),0.42409238605725719
1.862475144849191,(-0.223333814133-0.387042615296j),0.44685565744514982
2.1578998699896084,(-0.155470663226-0.443713558832j),0.4701625776428997
2.3851026511426756,(-0.0797774167414-0.486162391442j),0.49266449747742241
2.5426607232373661,(0.00330966255381-0.515897822416j),0.51590843862031388
2.5189903130865305,(0.0865305498887-0.529034579665j),0.53606447610845609
2.3656217887389888,(0.170004867905-0.520261896845j),0.54733362441941136
2.1390395510492941,(0.247946247438-0.494563056956j),0.55323589808030615
1.8714930348752281,(0.323135550204-0.46033161869j),0.56242491318525301
1.5692581190710864,(0.395667492846-0.414767602205j),0.57322328000029565
1.2106980202603477,(0.468644750345-0.355531057766j),0.58824334680653734
0.80423459249389617,(0.540346206022-0.282374607143j),0.60967978572504966
0.27936882881969005,(0.620329825713-0.162271276684j),0.64120282275284213
-0.35433303481876915,(0.70462718273-0.0440270118422j),0.70600130624051183
-0.66356747649259762,(0.714579548217+0.114755475217j),0.72373527606563037
-0.85072898160723398,(0.681355832777+0.269766150051j),0.73281617515789732
-0.99730545950595073,(0.601528131827+0.400689614204j),0.72276431864734103
-1.0499644344577732,(0.466544834249+0.506710824494j),0.68878149076767892
-1.4531145119826474,(0.266905211046+0.552490422786j),0.61358296827204573
-1.8370805298726458,(0.0669220126651+0.577974551603j),0.58183600617366726
-2.1548204767468682,(-0.120399664529+0.558973274338j),0.5717929700885801
-2.2958591630535241,(-0.271391012883+0.487839256595j),0.55824745601604187
-2.1022159420373976,(-0.378266713205+0.376827129645j),0.53393294705923733
-1.5843917614786722,(-0.451043153212+0.24101254317j),0.51139707862365635
-0.93631238020961427,(-0.486699463379+0.103694024302j),0.49762316900352765
-0.15748575480427637,(-0.488228620848-0.038455362683j),0.48974074890144803
0.65180148912323133,(-0.454237165273-0.17369181729j),0.4863129133682228
1.3849988856845499,(-0.400160829865-0.296522528699j),0.49805049923128369
2.0340146204142409,(-0.330411404683-0.404125955779j),0.52200525330633685
2.5215206423770105,(-0.250111663878-0.491349802221j),0.55134424142329452
2.8419356219929099,(-0.155269825737-0.562004902284j),0.5830593700264044
2.8990849316144822,(-0.0552265806043-0.607764862864j),0.61026887823109599
2.7881942000566191,(0.042328751402-0.620680282479j),0.6221219625226172
2.5861226815097065,(0.139111615132-0.611760093866j),0.62737744134735929
2.3208806635594028,(0.235133266831-0.587556477907j),0.63285880565945507
2.0350481834949714,(0.32030697769-0.552031575121j),0.63822834462897216
1.6743559604182587,(0.40799967821-0.505358743853j),0.64950072933577618
1.2177878089455025,(0.504858342753-0.456776420601j),0.68082791119644048
0.48901441472387991,(0.63032581498-0.399435755293j),0.74623022964537011
