x
0.010859495080353,0.0743260133346925,0.137792531589031,0.201259049843372,0.26472556809771,0.328192086352049,0.391658604606389,0.455125122860728,0.518591641115067,0.582058159369406,0.645524677623747,0.708991195878085,0.772457714132425,0.835924232386763,0.899390750641103,0.962857268895441,1.02632378714978,1.08979030540412,1.15325682365846,1.2167233419128,1.28018986016714,1.34365637842148,1.40712289667582,1.47058941493016,1.5340559331845,1.5340559331845,1.59752245143883,1.66098896969317,1.72445548794751,1.78792200620185,1.85138852445619,1.91485504271053,1.97832156096487,2.04178807921921,2.10525459747355,2.16872111572789,2.23218763398223,2.29565415223657,2.35912067049091,2.42258718874524,2.48605370699958,2.54952022525392,2.61298674350826,2.6764532617626,2.73991978001694,2.80338629827128,2.86685281652562,2.93031933477996,2.9937858530343,3.05725237128864,3.12071888954298,3.18418540779732,3.24765192605166,3.31111844430599,3.37458496256033,3.43805148081467,3.50151799906901,3.56498451732335,3.62845103557769,3.69191755383203,3.75538407208637,3.81885059034071,3.88231710859505,3.94578362684939,4.00925014510373,4.07271666335807,4.1361831816124,4.19964969986674,4.26311621812108,4.32658273637542,4.39004925462976,4.4535157728841,4.51698229113844,4.58044880939278,4.64391532764712,4.70738184590146,4.7708483641558,4.83431488241014,4.89778140066448,4.96124791891882,5.02471443717315,5.08818095542749,5.15164747368183,5.21511399193617,5.27858051019051,5.34204702844485,5.40551354669919,5.46898006495353,5.53244658320787,5.59591310146221,5.65937961971655,5.72284613797089,5.78631265622522,5.84977917447956,5.9132456927339,5.97671221098824,6.04017872924258,6.10364524749692,6.16711176575126,6.2305782840056
u
0.93704097202174708,1.8085004625087295,2.3026073660937421,2.3175204008082315,2.0743509299953584,1.8775338376310902,1.7140008111367848,1.5815574663278884,1.5060717118797595,1.511109301054006,1.598218158719523,1.7216113332640295,1.7594596424728388,1.6762760884073635,1.4238313141104697,1.1377969367335881,0.92810740777266088,0.82703906561725837,0.80360712163414072,0.79846218637988531,0.77599778857680413,0.70739757000716008,0.55833794483263643,0.29529882057892992,-0.066616240299997409,-0.38950068819875372,-0.64389780417691556,-0.84302975723396756,-0.96279754673846207,-0.97244034175302829,-0.98728835813235905,-1.3895793505997263,-2.2341412370607361,-2.7488533120244742,-2.2930054335843217,-1.4975065764566167,-0.72886201918804583,0.073263791765739467,0.81249189677102307,1.2524354202849293,1.6868127135382189,2.051493398052985,2.0314698432512319,1.9627257703525745,1.9478861391461875,1.9334866344453909,1.9009354223562933,1.831445799487821,1.7556219093914494,1.6821518236634101,1.57213677606034,1.4076562960050352,1.2265913959734334,0.86804273467135951,0.45659143751383485,0.069828983601472328,-0.16685924440015365,-0.28309746575408723,-0.3469582061425458,-0.39876180888451013,-0.46514591363407304,-0.55937338753987276,-0.64952908696156275,-0.70179864653923374,-0.88719597495659064,-1.3759852934266183,-2.026877146706453,-2.4401372165578614,-2.3167706871853317,-1.6621164193845768,-0.66817991766181017,0.32827111801986086,1.0479829852125808,1.483367251107591,1.623701832249747,1.6355308129609394,1.7362835144063644,1.8291225185632425,1.8851318256286407,1.8814703297813247,1.8167341810236752,1.7605161331748609,1.7105908191631822,1.7030373153307896,1.6920287666338047,1.7103077877533548,1.6157167758587476,1.4810481569941485,1.2830109238576113,1.1209943028496683,1.0514734824317906,1.0156692217871073,1.0297306151893808,1.1526889802688796,1.3038971298323923,1.4364369350546238,1.5929678006968646,1.7678986515021891,1.9286466927582324,1.8889389618571666,1.7597082663867307,1.6819291431211019,1.6488314974614267,1.4145229604531542,1.6942957653517534,1.8763874468788559,1.9987058594330773,2.0394431630494294,2.0809408762065682,2.0924614853145793,2.0927057770151638,2.1541063776594775,2.2820244964521459,2.3925987829822377,2.4764692651763407,2.5750020592710632,2.7566284848293634,3.0637251586795409,3.3621339654836069,2.781975852780183,2.5806821106678717,2.7151799145779121,2.7725052998000752,2.8320135053058535,2.6571577053262061,2.0924825699166414,2.1066508058076145,2.0672548528545613,1.605251994913774,1.8909424654047617,2.2010640801884795,2.404582920386269,2.529405786737509,2.5928619491078413,2.5792205259910421,2.4792500055136948,2.36890939862846,2.3272414931667673,2.2046081774653841,2.2247024803664139,2.3185718247504239,2.4321413759133632,2.498001257487239,2.4906960580902173,2.3973899930774758,2.3489770161276158,2.3698998864506744,2.4416026669104594,2.537656898082,2.6152122151571953,2.6805482181782834,2.6281280377439162,2.209770514040053,1.8589510869468064,1.8180501569682388,2.1990254648718377,2.1015298199997203,2.3763555546436455,2.527528874828822,2.5920243921059587,2.5572525336706318,2.4104511432736087,2.1736481120696483,2.2099713595251034,2.2184246173181403,2.2031884829009356,2.2170787692231273,2.304539363265202,2.347640814436339,2.3397034051784895,2.2449756356147947,2.2105479218237964,2.2091827778077175,2.3098872667150356,2.4126687178199147,2.509401412036639,2.5643942645182669,2.6238626289608105,2.4697224836149356,1.9484490786211861,1.954406670367256,1.65470388280641,2.0824564180168408,2.3688511103273955,2.5382250318837385,2.6062794367127453,2.5818067421594755,2.4178133087087539,2.0911675984304172,2.1715753914229845,2.2205564963472932,2.2323553428701484,2.2325074817470716,2.2972046169372913,2.3165517930711164,2.3223852447097979,2.2048668371865605,2.1317501031340003,2.172160683485854
m1
(-0.619062358944-0.2059117977j),(-0.59955622878-0.36279079851j),(-0.587673209556-0.49713749498j),(-0.562728383012-0.602625182028j),(-0.520773721766-0.675555682621j),(-0.46183113556-0.72953218399j),(-0.391053458816-0.780229061554j),(-0.308165879124-0.82496929988j),(-0.21489489069-0.859567249398j),(-0.120649367053-0.884654244184j),(-0.0199193824766-0.893853722047j),(0.0864472365857-0.87682673748j),(0.220326427411-0.821845583034j),(0.371781743302-0.711926456162j),(0.508443350641-0.579072544402j),(0.618276201736-0.454978489648j),(0.69624760828-0.355051606407j),(0.739506700864-0.285544437255j),(0.754106772948-0.24498297246j),(0.753814248187-0.218399486148j),(0.748201501056-0.192625977673j),(0.738056850197-0.151525949087j),(0.714795954495-0.0778256936658j),(0.691238695999+0.0221681049423j),(0.691009878811+0.129130228011j),(0.691790028422+0.237826185952j),(0.688210197999+0.323217654903j),(0.617019910223+0.4210987584j),(0.529925611107+0.494977955239j),(0.386932125356+0.573998696097j),(0.215956287136+0.619591897766j),(0.0250068572381+0.607358931004j),(-0.167255569663+0.547682435345j),(-0.328873240798+0.434750731494j),(-0.427857483432+0.256931900582j),(-0.472018434015+0.0783288775318j),(-0.485609841986-0.0856596536909j),(-0.448036626714-0.251531425589j),(-0.359238285962-0.398028332617j),(-0.327417793865-0.492784037548j),(-0.32176299498-0.570456952505j),(-0.362450559207-0.658802441601j),(-0.495004369082-0.745381384124j),(-0.470120658774-0.76836088565j),(-0.427664835957-0.795358667218j),(-0.372662281446-0.825140469345j),(-0.306320711017-0.855770540848j),(-0.227724869028-0.885433864495j),(-0.136372589278-0.907852994368j),(-0.0363978618543-0.91813108424j),(0.0701949240756-0.915894545236j),(0.187956757847-0.897809104276j),(0.3754728116-0.767241060477j),(0.526012459626-0.670103071205j),(0.721435686137-0.489881912417j),(0.827251687987-0.386129022726j),(0.908966588775-0.224150924055j),(0.94193763775-0.0347613123649j),(0.927527971835+0.161595189966j),(0.859610779215+0.364270549475j),(0.742944432157+0.54709083083j),(0.603557840802+0.674930869304j),(0.440348359375+0.756179714961j),(0.251821797577+0.795316027717j),(0.0538266514867+0.788085557795j),(-0.13149535394+0.736590175773j),(-0.293121393878+0.640926419464j),(-0.424030746831+0.510198678534j),(-0.520770614185+0.351229727208j),(-0.577561626524+0.170636432326j),(-0.585450325257-0.0280843733635j),(-0.543987366042-0.226028376102j),(-0.468187078256-0.397175796402j),(-0.44038960373-0.537892492613j),(-0.50678865163-0.658698716337j),(-0.546862900902-0.736902296839j),(-0.484577028571-0.773654023828j),(-0.420977162324-0.804408343394j),(-0.35421364345-0.832131698324j),(-0.280624024389-0.860003486575j),(-0.192717390704-0.886163368531j),(-0.0864900445141-0.900007822629j),(0.0323725434388-0.896886177917j),(0.158173022885-0.863442914459j),(0.293423765717-0.791878033738j),(0.432880629381-0.655535124086j),(0.526338836718-0.516437047139j),(0.549153352666-0.445522757776j),(0.573643227385-0.408048138914j),(0.599778824943-0.365965409054j),(0.621951502266-0.30802112066j),(0.631145079784-0.229200757564j),(0.596630604552-0.176127249442j),(0.525182801701-0.16355792251j),(0.433735843102-0.162264851268j),(0.335473803076-0.168518613606j),(0.216523827596-0.189340639738j),(0.0740848942765-0.225901661271j),(-0.116160744341-0.282553968676j),(-0.30336135432-0.340371368784j),(-0.418805719157-0.390049530087j),(-0.469282917593-0.435695696848j),(-0.515594977981-0.494716618307j),(-0.695316311228-0.60870592919j),(-0.62518170794-0.659276380863j),(-0.557924923438-0.704297155894j),(-0.49249401457-0.742923931315j),(-0.444486649015-0.774925475827j),(-0.389157718581-0.805183679185j),(-0.33325187119-0.830073868536j),(-0.269133493282-0.85290819373j),(-0.194153684263-0.863750835613j),(-0.111570278262-0.844810602288j),(-0.0394870560867-0.816696026706j),(0.0313401423798-0.772454042437j),(0.0657449762414-0.738002601429j),(0.0609538616489-0.706852652417j),(-0.0112923961478-0.687056254177j),(-0.163042046075-0.680174646124j),(-0.554434719563-0.643127067019j),(-0.606313165647-0.613474787343j),(-0.604662281965-0.604388717683j),(-0.608256410231-0.59560713416j),(-0.603646316151-0.59317141329j),(-0.624787662431-0.584180884665j),(-0.685402606868-0.562367039407j),(-0.665962939092-0.576852208382j),(-0.584340661379-0.551434127579j),(-0.679960029481-0.598374994005j),(-0.632793797215-0.638515000147j),(-0.569236645223-0.66763319349j),(-0.511713709499-0.68510027573j),(-0.461286423951-0.698484615308j),(-0.41378823972-0.707740435845j),(-0.386492404627-0.716760366287j),(-0.398673758626-0.728575782929j),(-0.41829550357-0.742292427068j),(-0.410660316999-0.76163307991j),(-0.424048379659-0.779525422722j),(-0.401337725572-0.790392286377j),(-0.391989773588-0.78812878468j),(-0.39796758073-0.776677709897j),(-0.429080494228-0.754833619483j),(-0.475455814819-0.726732852752j),(-0.532821424066-0.692547029813j),(-0.570443838931-0.6656667286j),(-0.589549035832-0.64756986318j),(-0.596204513645-0.636426960466j),(-0.595905716006-0.629635595344j),(-0.594068985647-0.625218126344j),(-0.587133824956-0.62576793498j),(-0.590859289827-0.625659732681j),(-0.643257954092-0.606438264983j),(-0.674548500776-0.599176854602j),(-0.662781945191-0.615041668061j),(-0.566076934474-0.625861697762j),(-0.598551969142-0.658905562841j),(-0.538354045136-0.681076530394j),(-0.486377303128-0.690496932398j),(-0.439488260991-0.693044104003j),(-0.419508943598-0.699728380914j),(-0.44105001454-0.710754926379j),(-0.496226324258-0.7296053269j),(-0.47867834927-0.744631492084j),(-0.464333923724-0.754721702394j),(-0.455624392013-0.761967096155j),(-0.449432104006-0.764611826734j),(-0.44361270698-0.761400760654j),(-0.464216557071-0.745166571769j),(-0.498638704091-0.722418078667j),(-0.548724344279-0.691546329965j),(-0.579722323939-0.668222855088j),(-0.600570300197-0.649835150167j),(-0.600890979999-0.6422725082j),(-0.598448457811-0.637128780484j),(-0.594545361163-0.633604481342j),(-0.593458772108-0.630175418422j),(-0.583297975119-0.634304442461j),(-0.601156092831-0.629371072241j),(-0.664776663969-0.605067296017j),(-0.649383140543-0.61919187644j),(-0.670540781111-0.623866703725j),(-0.599678348296-0.660796541001j),(-0.543104237882-0.683968180652j),(-0.494480273481-0.694372796774j),(-0.449672015672-0.694895151715j),(-0.417405890028-0.692936392102j),(-0.440875400747-0.703551686391j),(-0.516222173066-0.722310229493j),(-0.491032818188-0.738897628395j),(-0.474265388406-0.747857600204j),(-0.468975530881-0.751418872767j),(-0.464108481624-0.754955777459j),(-0.453025160159-0.756934668698j),(-0.473669531369-0.741924921935j),(-0.498704141324-0.724068716088j),(-0.550326004916-0.693480459964j),(-0.586950253584-0.667903019421j),(-0.598277806039-0.654813775919j)
abs_m1
0.65240928311369495,0.70077445369511737,0.76974378214087502,0.8245121849081033,0.85298344040427743,0.86342643302671007,0.8727429152648718,0.88064780406260179,0.88602238701023095,0.89284343617617568,0.89407564457110311,0.88107789228515998,0.8508665564990826,0.80315686116454998,0.770609922393376,0.76763981636885914,0.78155126207262915,0.79272049694092372,0.79290206318383349,0.78481479109389007,0.77259967218224834,0.75345074647839316,0.71902023278706262,0.6915940714926383,0.7029717408265066,0.73152904122069706,0.76033080239506468,0.74701923264178727,0.72513745557629672,0.69223621167453619,0.65614879237153989,0.60787351807717216,0.57265214185240243,0.54512916547139367,0.49907517235980392,0.47847342152411582,0.49310698119617763,0.51381404898689043,0.53617040170693187,0.59164053225092994,0.654944699650159,0.75192490644274579,0.89477524172774558,0.90077293720665341,0.90304630082463744,0.9053916114938324,0.90894202047235351,0.91424927911850018,0.91803842103087541,0.91885226897197403,0.9185805056494516,0.91727254975922434,0.85418890014562698,0.85189625760396459,0.87203998609285938,0.91292988639231065,0.93619650515447983,0.9425788360910734,0.94149941261619785,0.93360790750540879,0.92264554756988026,0.90543566614829152,0.87505110646361339,0.83423126390626146,0.78992161308266562,0.74823533407127174,0.70477430906372918,0.66340392359103817,0.62814357743572391,0.60224100198336139,0.58612354957855151,0.58907646465999386,0.6139607100566794,0.69517719804579026,0.83109490211718706,0.91765136488160381,0.91288304026573719,0.9079066880031279,0.90438402714895882,0.90463022278970029,0.90687678788546389,0.90415408454205193,0.89747022106954044,0.87781112529906646,0.84449294052966295,0.78556472566151248,0.73738714031091013,0.70714915855139393,0.7039672123017594,0.70261320758545265,0.69404659925896006,0.67147382600025352,0.62208430801979953,0.55006196852592437,0.46309465938191269,0.37542135751958433,0.28763248386249624,0.23773963095118747,0.30549969515594683,0.45593944771478589,0.57230836645981298,0.640357085536293,0.7145507076117078,0.92411453883756978,0.90856893756432378,0.89850693040920371,0.89133962220260865,0.89335204384274103,0.89429552562731252,0.89447159646226004,0.89436302704074588,0.88530286294253158,0.85214604424916995,0.81765006429136289,0.77308954992418677,0.74092526047923091,0.70947589492457575,0.6871490483258258,0.69944281969210642,0.84912324346327994,0.86253519901659992,0.85492818253554104,0.85130706495900066,0.8463103452911509,0.85535193291097156,0.88658525845690694,0.88105908233156283,0.80345105986639653,0.90575839777652356,0.89896017442785647,0.87736220531468057,0.85511011471908283,0.83705789688852561,0.81982756227217057,0.81432290985459588,0.83051998006539796,0.85203824772686521,0.86529003482709188,0.8873989592972702,0.88644906020081349,0.88022892694982113,0.87270067054083789,0.86826485799493924,0.86844623962264744,0.87379634838233389,0.8766517934388256,0.87573671462930214,0.87206599411850949,0.86691672339000436,0.86244748548327266,0.85808603115132487,0.86056074827611229,0.88405212783988629,0.90223532572670306,0.90418812219686773,0.84388740982924326,0.89018031909596307,0.86815339552917303,0.84459984291381207,0.82064612449102836,0.81584775590492564,0.83647933668357122,0.88236301935632921,0.88521693446455663,0.88612123368402174,0.88779921278429685,0.88691626532211165,0.88120562419815573,0.8779352091925644,0.87779749236473859,0.88279937273024267,0.88464668480484998,0.88485615094837411,0.87953620996125437,0.87411305880681278,0.86887215702700016,0.86562946586551281,0.86173003516429247,0.87034280287859422,0.89890736211626521,0.89727200060539436,0.91587914221753697,0.89233748661230683,0.87336973003958995,0.85244608143995426,0.82769812948639465,0.80894284132399241,0.83027471020562982,0.88781608433033798,0.88717694615258702,0.88556120557656359,0.8857586414567129,0.88620252122946297,0.88214618313171411,0.88023599945473108,0.87919356582673258,0.88531003611068726,0.88915974016693011,0.88697092079257911
theta
