['u'],['m1'],['abs_m1']
0.80671378350318923,(-0.249775150394-0.142497853684j),0.28756436507110944
1.1355569532775684,(-0.221636421922-0.209560733185j),0.30502197365943595
1.390858434412396,(-0.191194743863-0.268166461068j),0.32934583787034738
1.5625368029005533,(-0.149327430156-0.315605108264j),0.34914934592385433
1.6819360575826181,(-0.0972872628915-0.354688635648j),0.36778912406253528
1.7240995697926034,(-0.0387802162656-0.380022756888j),0.38199633627328283
1.7115818667437299,(0.0196319601551-0.393207747685j),0.39369753199522289
1.6491058922903463,(0.0805869982514-0.393315157912j),0.40148608659670415
1.5242557807672428,(0.138488721791-0.377825660578j),0.40240695303909368
1.2982686499901441,(0.193027119839-0.343951803987j),0.39441388471925809
1.0074814707782271,(0.241914067952-0.294858912723j),0.38139768573698513
0.63470705661947213,(0.30315911321-0.222445088113j),0.37601497995144956
0.2273755815597415,(0.367432372276-0.13734987454j),0.39226462526295269
-0.12946917965818883,(0.394531720537-0.0481839448716j),0.39746316942962095
-0.43399243387677522,(0.385583467699+0.038677482039j),0.38751846172789367
-0.67894192413786425,(0.350623332532+0.122183042307j),0.37130232579791927
-0.8488709287417896,(0.29335482674+0.192712831194j),0.35099186554427469
-0.95945639702343555,(0.217821296969+0.24649370259j),0.32894568370726657
-1.0672498553452614,(0.128233791228+0.290174324294j),0.31724603022280845
-1.1365556145433364,(0.031329336658+0.300713103518j),0.30234069848926831
-1.1891343694611862,(-0.0672664168152+0.286932367125j),0.29471164574102371
-1.1365120944695448,(-0.155036823757+0.251161791994j),0.2951587072721748
-0.95041860482240004,(-0.214180574439+0.196061658895j),0.29036785730426906
-0.70333197859131957,(-0.257545001388+0.135494051927j),0.29101214037811174
-0.37876418288175118,(-0.274504677486+0.0651041098611j),0.28211941280693503
-0.0083622984448878598,(-0.265218218893-0.00863705866574j),0.2653588182355513
0.35053698814325362,(-0.226097913931-0.0744672648071j),0.23804545828888068
0.63536349361820599,(-0.198685836905-0.131126562015j),0.23805511347689501
0.84465529322071764,(-0.166730911424-0.173722521024j),0.24078768891947588
1.0179794125812343,(-0.124149165262-0.2100576743j),0.24400254459283841
1.1043266955588893,(-0.0727795190055-0.234021445322j),0.24507732505719687
1.1092579600288754,(-0.0187327297853-0.243348235475j),0.24406818488662774
1.065395830307136,(0.0263974585076-0.242051540063j),0.24348670161355701
0.98191416299878098,(0.0598199300564-0.230938569464j),0.2385603632167185
0.8563948703873574,(0.0802816424147-0.212475183506j),0.22713618319101817
0.687075737510913,(0.115162869637-0.184474977085j),0.2174706962179529
0.47268686983258046,(0.161473481048-0.144176248474j),0.21647280592659132
0.24254647565251866,(0.206204017197-0.100029311287j),0.2291854267288885
0.0030883962993509956,(0.239982485738-0.0470443831278j),0.24455013278408347
-0.21301369545855375,(0.249064850628+0.00705107104496j),0.24916463918732376
-0.39905846488516822,(0.239323768904+0.0607808246076j),0.24692139437968127
-0.55942731553937586,(0.211695959619+0.113474896279j),0.24019103106607551
-0.68789015508928575,(0.16898745754+0.156684668962j),0.23044922714908175
-0.77961376865826593,(0.116193767233+0.178137549379j),0.21268281087694033
-0.86313066870554189,(0.0520592192612+0.197329256185j),0.20408086058387442
-0.85870166426706551,(-0.018323980457+0.194083528584j),0.19494661917432204
-0.78059435097531193,(-0.0779470413643+0.173197686835j),0.18992940789306273
