['theta(0)'],['theta(t_end)']
4.0075034596708905,5.788379132276102
2.113590169523072,2.9336460930161308
4.318890104222221,1.9728263439039773
1.7691453538036208,0.3060546814596981
2.8547330392599717,6.187209971530203
3.6268012949283386,1.3031317795949515
2.8547330392599717,5.231722185509683
2.6659815458161855,0.3668390607043071
6.254392706484771,2.527350505433744
1.1687663096858156,5.460996598449874
2.669180723671165,2.7651560593205478
3.361269532965047,1.7467511088187648
2.4921595490289703,1.1890277694340188
4.516172738612618,1.452426746160658
2.0496066124234833,4.066155053678846
3.492435825019203,5.747856212779696
5.278643460716047,4.4020687284516855
1.8491248001781062,0.6952879871488612
5.2082615479065,0.8531140946611794
4.700658661583098,2.4953587268839494
3.788892972913963,5.600694031450643
5.166672235791768,1.0738573666547595
1.3991071152443342,2.3823211093413432
3.3431408584534967,4.6782644165982425
3.624668509691686,3.2546302711323993
2.3983169986162407,5.26584674929613
3.2983523684837848,2.046407434568504
4.419131010344909,4.182391849076432
4.838223309347214,4.482048174826171
1.4161693971375577,3.440182586721206
2.097594280248175,0.4457521144604662
4.23144590951945,4.333819600878791
4.016034600617502,2.3098064112951433
1.2039572660905893,2.7758199855038126
1.764879783330315,1.5889250013064466
4.383940053940136,2.435640740257667
4.56416040643731,3.833681462883675
2.8824592473364596,1.987755840560548
3.9819100368310547,1.8384608739948416
5.367154048037145,1.2626088600985454
2.8568658244966243,4.713455373003016
1.0290688766850475,0.6728937421640052
5.672142336878516,3.6758553553713567
3.348472821545129,1.7275560416888882
2.626525018938106,3.8187519662271043
3.397526881988147,2.1349180218896016
3.52975956666063,2.715035606259203
0.054386023534650184,5.7403914644514105
4.248508191412673,3.1650532911929754
1.8331289109032092,3.712112704394457
3.817685573608778,5.432203997755059
2.036809901003566,1.0258696988300682
4.229313124282797,2.2884785589286136
0.9384255041272973,0.48520864133854574
4.65480377899506,1.9301706391709184
5.661478410695252,3.1223975864599165
4.927800289286638,2.6190602706098205
4.367944164665238,4.760376648209381
3.5660169156837296,3.991507570395993
2.3801883241046906,1.3383227359997252
0.8861722658293001,4.202653308824635
0.7272797656986554,0.784864967088285
1.4961488435120434,4.95126092688982
3.0904058079101224,1.8405936592314944
4.183458241694758,4.836090524110561
1.1591687761208775,3.928590405914731
3.561751345210424,2.547611965181947
0.9341599336539914,2.293810522020246
2.044274649331851,2.781151948595445
1.880050186109574,3.145858224063099
2.303408055585184,4.500176849337721
2.2319597501573107,1.2903350681750339
2.5220185423421113,4.535367805742495
6.2000066829501215,1.3575178031296016
1.6870331221924821,1.6390454543677908
3.0210902877189016,0.515067634651687
