['u'],['m1'],['abs_m1']
0.77052271273870065,(-0.267638975758-0.139398165631j),0.30176558771041523
1.0951294955422788,(-0.231133965819-0.204489818627j),0.30860815944695696
1.3103737657028713,(-0.174843115976-0.256217205457j),0.3101892512257502
1.4186141130252923,(-0.104314829915-0.291747487091j),0.30983573061232628
1.4190296187657492,(-0.0298244832155-0.310810518078j),0.31223817503126855
1.3395420376189302,(0.0485392550743-0.314846982717j),0.31856660498065165
1.0786316310371944,(0.119644767504-0.283996027295j),0.30816978098199987
0.82286123315965765,(0.179828684091-0.245535876729j),0.30434556409283808
0.53982403472499363,(0.23003027619-0.190971507451j),0.29897164518053293
0.25798154519962807,(0.270596410564-0.12877992116j),0.29967763597617053
-0.02400001398049233,(0.29650056022-0.0578093239823j),0.30208359794923023
-0.29976868653138106,(0.299576787659+0.0223617628645j),0.30041021977076254
-0.53678639849556009,(0.277126087512+0.101116681512j),0.29499737568292
-0.72474590933021554,(0.237419871965+0.167671663274j),0.29065784398370065
-0.86353069921000769,(0.185035614388+0.22106768796j),0.28828649162254283
-0.93876793589089591,(0.123061334824+0.25242834777j),0.28082763910721514
-1.0233007325037262,(0.048558670221+0.279005068015j),0.28319917448940674
-1.0586514867386443,(-0.0315108938374+0.28228645516j),0.28403974932656884
-1.034887097392696,(-0.106058961841+0.266206079288j),0.28655571890391546
-0.92733362230501171,(-0.17003732304+0.231686491447j),0.28738705876516141
-0.74543890942311442,(-0.224996964658+0.181006365891j),0.28876796671120419
-0.50731101100206744,(-0.273377329525+0.121637909516j),0.29921722097803743
-0.15298305570463988,(-0.281120482537+0.0448218562558j),0.28467125689153866
0.19462037004962113,(-0.281034995508-0.0272957911903j),0.28235744884295794
0.54821167019047512,(-0.262281325955-0.0980279487065j),0.28000173690983204
0.84549840287757905,(-0.22530732642-0.160412767715j),0.27657846514941847
1.0784442759388164,(-0.185725412205-0.212801541131j),0.28245074729353298
1.2551856280447264,(-0.132624911332-0.258010996474j),0.29010177766978545
1.3340378023504034,(-0.0732639363241-0.287589160999j),0.29677454387140345
1.2816821710424149,(-0.00764062875212-0.296747695409j),0.29684604416772159
1.1651094554907397,(0.0609627351251-0.289921195171j),0.2962612942710649
0.98646667488963447,(0.127405388226-0.265480464145j),0.29446903027614663
0.75164856849876849,(0.192824805898-0.223017968317j),0.29481930052507022
0.47059069904498974,(0.23729231223-0.164128366755j),0.28852341710419527
0.16137948001152413,(0.270385058946-0.0903094543206j),0.28506819822809865
-0.11525623301888636,(0.285070382672-0.0172278997746j),0.28559048234713291
-0.35921176105707858,(0.272392265035+0.0586265130369j),0.27862988727260413
