cell_0,0.42310154254163806,1.0446506143617569,0.00083855198166681998,0.0093179235020944967,2.0566400258092727
cell_1,0.46474824225708289,1.1608402954672175,0.0006599252160911889,0.0078968858458344469,2.185325886004116
cell_2,0.9532679519559939,0.86754712561121883,0.00020545726668986017,0.0028819962839388958,0.45506803551089114
cell_3,0.16472669512010521,0.45074589964079687,0.0067185603413449178,0.057717694707414509,2.0688924742961796
cell_4,0.98473394504049105,0.65119032581978609,0.0003386516312618261,0.0027701479553313506,0.24961522083376586
cell_5,0.14127705056794859,0.00033241211591302563,0.077194925173202256,0.3188786015549806,1.6896915669206296
cell_6,1.4136957010480544,0.73403150430585229,0.02542145011742011,0.0020822830932507403,0.2487711750368008
cell_7,1.5404038221850205,0.013286984238597539,11.18460052880126,2.9986701467188266,1.5099450957223739
cell_8,2.1588978982977589,1.1198763985058884,0.089429562997099254,0.021731204973214846,0.31066761299328116
cell_9,0.34443763011153727,0.92788548122508074,0.0012574034478511544,0.013354452755472085,2.1158819496477168
cell_10,1.0050816989717315,1.9361946176914164,0.00013621297337351799,0.0026573444147086566,2.4036610756784809
cell_11,0.13611707641123449,0.28631818279501781,0.012991209663900641,0.094867130278214362,1.9790358815009832
cell_12,3.6447536952995843,2.8844177347140789,0.00068319617918614027,0.00062082920392813093,1.2291975955107708
cell_13,1.1190562651839424,0.63708077110935568,0.0036980299586411888,0.0024129678762881608,0.24101256672405147
cell_14,0.70082794292162121,1.5352130003849256,0.00028172648086545476,0.0042633526235311744,2.3197823805765774
cell_15,2.4817466213146089,3.0998291063677308,2.2158703845037012e-05,0.00093476192323379583,1.9140909476495853
cell_16,0.95379563449498472,0.94544359591348603,0.00020043226975477584,0.0028777315846195695,0.55005588041780007
cell_17,2.5946396353262351,0.36314360635553866,5.5553483146514226,2.9935759995440834,0.87473980506745486
cell_18,0.13965415669905096,0.30642638514756138,0.012128150264076517,0.089941570533606588,1.9764858502723437
cell_19,1.4360604943433337,0.742963923581621,0.027893659256897543,0.0020731497259683057,0.24974256119719054
cell_20,1.0518065022696792,1.4751351856031796,0.00014200506633082712,0.0025285396180038406,1.212507398014232
cell_21,2.7368122447441632,1.1902165616237907,0.59094226109616277,1.1701758871682033,0.35567802434985368
cell_22,1.9748963296271238,2.8019303855552704,3.5319934767094159e-05,0.0012029641322644758,2.0478614520645633
cell_23,0.95079093939963877,0.81846379389452739,0.00020986723942605402,0.0028930406114858146,0.40236924075489744
cell_24,1.0289172795690631,0.62562772362739505,0.0011403679415502295,0.0026341339549521923,0.24158163099845875
cell_25,2.3557639399148504,1.5548406082823003,0.00080824175120519854,0.00099570128694611714,0.46123948878596838
cell_26,0.99623990031002307,0.61910838572959825,0.0007260402660970983,0.0027370612905279618,0.23974231953987865
cell_27,0.14439967441409765,0.14577441432413421,0.021484846429240562,0.13024997744319636,1.7411373442356954
cell_28,1.623256015443179,0.82248333173222132,0.050909408364505263,0.0021396908610258132,0.25893146610313628
cell_29,2.4341977367419729,2.8175070413887404,2.3291440066868618e-05,0.00095505009246861896,1.4876322974229339
