['u'],['m1'],['abs_m1']
0.82032784345497678,(-0.261014382413-0.146548444976j),0.299340866824375
1.168662744633858,(-0.235837593784-0.21461609312j),0.31887213435507439
1.4300816424463252,(-0.196238365133-0.271662901598j),0.33512718190989799
1.5972038676368954,(-0.147650981635-0.318053629791j),0.35065499255134236
1.6841662195178262,(-0.0928631019634-0.354455101686j),0.3664177599648486
1.7373359073334358,(-0.0359201376433-0.384786862236j),0.38645981115519124
1.6155562816933138,(0.0205073757298-0.383481497353j),0.38402944063067285
1.5059938558208954,(0.0743110895352-0.37957952007j),0.38678514718675849
1.416320064524262,(0.130045948308-0.366712642365j),0.38908882114668991
1.2827186857093869,(0.18436702236-0.34012683894j),0.38688172029876139
1.0678354728776664,(0.233022629285-0.297642063545j),0.37800839111093865
0.71030324055127192,(0.301902485909-0.21854362059j),0.37270152280165952
0.35491634650312648,(0.339068190862-0.131163797523j),0.36355354466018819
0.013458373155525533,(0.353596423063-0.0339663942582j),0.35522407905695674
-0.30723740007661476,(0.341989398831+0.0645244031973j),0.34802319968751311
-0.56812173527814469,(0.310513552341+0.150351121791j),0.34499873334712539
-0.76026539718413644,(0.255553976506+0.218128999104j),0.33598823663599059
-0.91397277594676773,(0.184212377468+0.27081312934j),0.32752702336714595
-1.0166875349221298,(0.0970793243044+0.30763919982j),0.32259304467597083
-1.0714967791744063,(0.00762651004463+0.319566433545j),0.3196574246031047
-1.113668793151867,(-0.0816799788144+0.310338491354j),0.3209074604231178
-1.0941260742399728,(-0.164757510686+0.279429145149j),0.32438508671912697
-0.98278249285311747,(-0.221260567599+0.229523167331j),0.318805776478363
-0.7538771967834621,(-0.272356389012+0.163515201225j),0.31767156572052929
-0.45653953401997821,(-0.307890087579+0.0915479273524j),0.32121228032535531
-0.075983631652053699,(-0.320886862683+0.0110921562386j),0.32107851776828944
0.32862177210832788,(-0.311816890756-0.0711028202238j),0.31982086299137386
0.72960294135540016,(-0.294894414634-0.155899110654j),0.33356745717369118
1.0356383090826549,(-0.262670041189-0.227472802443j),0.3474757925226124
1.2829243950244047,(-0.217378829125-0.28998200909j),0.36241291498460693
1.4907315623295525,(-0.162927444721-0.338766889627j),0.37591003943893897
1.6974707728301488,(-0.0984414079043-0.378155374956j),0.39075849114056416
1.8222576771072367,(-0.0283458654238-0.401062287732j),0.40206273979004337
1.8256097733374455,(0.0417531028047-0.405302062997j),0.40744703197305643
1.7572359267490283,(0.104539274876-0.396991506899j),0.4105249280385464
1.6274922394788616,(0.162565925276-0.374453652671j),0.40821957089259964
1.4431834069259932,(0.214247742671-0.339659475335j),0.40158517704804647
1.1750691311064463,(0.259298872981-0.289840342926j),0.38890015417414109
0.8400724640945969,(0.304020878374-0.221431859299j),0.37611269959968119
0.44478704810643166,(0.344578203346-0.134816584997j),0.37001304005569774
0.045346515419086797,(0.368707944742-0.0378425341375j),0.37064485144898346
-0.28529499868925473,(0.357588873295+0.0589245270295j),0.3624112335317432
-0.57267971258639905,(0.323723297126+0.151167053704j),0.35727895435848334
-0.8108375450140306,(0.269822960348+0.223647957274j),0.35046089471414155
-0.99899059249461319,(0.192692753801+0.285852521584j),0.3447349147724057
-1.1359814273609745,(0.107234058935+0.325862162264j),0.343052899989504
-1.2270340093028298,(0.0117448401181+0.339446206272j),0.33964933125482244
-1.3203485737484826,(-0.0862531327878+0.331294237147j),0.34233824571955018
-1.3416609733325635,(-0.173571896186+0.298379895477j),0.3451923596638598
-1.2170565829849207,(-0.247777591145+0.244227712275j),0.34790934180708205
-0.93365421665499526,(-0.297649872501+0.168932432644j),0.34224788297183301
-0.58607832519415293,(-0.338446825002+0.0886911632467j),0.34987480016692413
-0.13843720242924396,(-0.348656346661-7.86463495473e-05j),0.34865635553135627
0.35202777207796521,(-0.340425389733-0.0912967681435j),0.35245502670344381
0.83379966814160356,(-0.316858788761-0.176150462422j),0.36253065722259958
1.3014346125818279,(-0.275912748102-0.256735794824j),0.37688342084689652
1.6660195943635294,(-0.222334856602-0.32119145238j),0.3906363238896442
1.9410129380827839,(-0.161332898105-0.374880040094j),0.40812173241798017
2.1247584821329633,(-0.0941297727936-0.413739059316j),0.42431170538882929
2.1744824347613436,(-0.0180798275675-0.432642532253j),0.43302013911502868
2.0957351374065274,(0.0553445483478-0.433969148008j),0.43748398879783845
1.9394596833191278,(0.118843804904-0.42469981564j),0.44101449337674642
1.7232658165179733,(0.175212330198-0.405189622842j),0.44144987383927048
1.4356844975278156,(0.232383360125-0.371385477369j),0.43809724818089507
1.0894851720548955,(0.289794200924-0.318872723311j),0.43088338626717004
0.65941280286301773,(0.353145980951-0.235207034868j),0.42430464658480477
0.24384928890216268,(0.398615090117-0.138177988038j),0.4218852289985448
-0.14826712074269138,(0.412710575134-0.0304858686113j),0.4138349997435406
-0.48931127622562598,(0.404792388741+0.0803374587266j),0.41268751526750291
-0.74573229675603181,(0.361854605459+0.184689226392j),0.40626206546673505
-0.95077273418787556,(0.292746778317+0.262647008184j),0.39329903015750028
-1.1500545793050154,(0.200977646226+0.327343839003j),0.38411717380959953
-1.3069216093286042,(0.099831948001+0.363488269055j),0.37694845746083383
-1.39167463491273,(-0.00722595892409+0.372429479113j),0.37249957234131459
-1.4280874528767309,(-0.109736228594+0.358601102955j),0.37501572087870422
-1.3800561665852271,(-0.203661624594+0.318063793591j),0.37768059802619236
-1.1827677482369001,(-0.276934567939+0.252629222327j),0.37485234278722179
-0.89143985434174211,(-0.337012704841+0.177028519392j),0.38067920865493005
-0.4626709629141918,(-0.381758021218+0.084178105334j),0.39092856148176064
0.05201679470359824,(-0.398602035924-0.0132228195133j),0.39882129581861148
0.61002599820144421,(-0.39132784045-0.114093739559j),0.40762097605207542
1.1685963276793003,(-0.361781255408-0.213773543437j),0.42021994793012868
1.6578529516908052,(-0.310725881722-0.301778766621j),0.43315239530086524
2.0325748977662101,(-0.24639764442-0.375438506972j),0.4490722343825243
