['u'],['m1'],['abs_m1']
0.79268318295015416,(-0.252938945933-0.143134046274j),0.29062942998286045
1.1270779118979828,(-0.217467325889-0.208025119459j),0.30094266589376473
1.3611798682840408,(-0.175872965474-0.259910411751j),0.31382275590056335
1.5058499315514902,(-0.126792463752-0.301228353643j),0.32682541196019693
1.5767614623883863,(-0.0690836652362-0.332937372411j),0.34002918514508673
1.6020738865265016,(-0.01167571056-0.358902006204j),0.35909187163528156
1.427489981314227,(0.0443609505507-0.349455996453j),0.35226039713672552
1.2696280452092921,(0.0956562597425-0.339219805961j),0.35244885697706207
1.0447795264060999,(0.169681382379-0.302797427092j),0.34709948628569265
0.78739584543292662,(0.239172238104-0.251498581599j),0.34706612630158784
0.48815267130275636,(0.292480926032-0.182418245996j),0.34470495871834894
0.15976524325010757,(0.33343252725-0.101466382987j),0.34852930594804726
-0.16087681971166737,(0.348941427002-0.00753321781428j),0.34902273400016903
-0.4127872563612624,(0.332890393219+0.0815639062138j),0.34273704890781859
-0.63031525444351744,(0.301682213898+0.168156674095j),0.34538214375540532
-0.79326187568864215,(0.244456852134+0.238184893374j),0.34130806610343301
-0.94470234970568934,(0.165802737314+0.294830262028j),0.33825350125110537
-1.0757576193165503,(0.0788532538206+0.326506421017j),0.33589325477511578
-1.1724123604780388,(-0.0156088038339+0.332664012542j),0.33302999864553912
-1.2059349899128207,(-0.102387279292+0.317980849346j),0.33405834147934022
-1.1470555851988242,(-0.183561906356+0.27997687467j),0.33478653469777986
-1.0179050437086528,(-0.252581049183+0.229674551458j),0.34139066477254287
-0.76487639621907699,(-0.287988337674+0.161079275698j),0.32997547741546679
-0.39871950884918167,(-0.31659144124+0.0796324795165j),0.32645286407121338
0.028653186877064647,(-0.324217899298-0.00454650106446j),0.32424977547758749
0.46586573201182874,(-0.309417637911-0.0862652819982j),0.32121795330968772
0.84640346480579376,(-0.275115895205-0.158872828647j),0.31769376996843124
1.1863349020376934,(-0.238249583142-0.22958887536j),0.33086842635194674
1.4223763702945382,(-0.189900070514-0.288511717306j),0.34539983758548604
1.5161248963996294,(-0.129842726743-0.328299920327j),0.35304386607721999
1.5489279519269583,(-0.0680383247628-0.357109988296j),0.36353370872190627
1.5525242227590133,(-0.00722317119142-0.373078720907j),0.37314863820691557
1.5064159574253644,(0.0557887142466-0.372115449772j),0.37627421994612742
1.4020704978475591,(0.120247612414-0.356827476225j),0.37654393645446066
1.2123691469048379,(0.187790737826-0.319818811067j),0.37087657397754858
0.92603269870728033,(0.259021157187-0.261848061439j),0.36831558092216216
0.59331467634220836,(0.308039917786-0.182504409068j),0.35804531875060003
0.22993439312640224,(0.337739510528-0.0858878005803j),0.34848915515452666
-0.072144359667289493,(0.341935193186+0.00484178378953j),0.34196947116580328
-0.36012796228884553,(0.327677011082+0.0950844420666j),0.34119389606861578
-0.59299977082390531,(0.284873474291+0.174048787712j),0.33383510429304736
-0.77570031528399852,(0.221235212534+0.237832212182j),0.32482176715229177
-0.92187265560107579,(0.141979368745+0.287055470567j),0.32024831667331061
-1.0483681721944402,(0.0573228765668+0.313932406709j),0.31912296714541244
-1.1422563247556579,(-0.0306153156024+0.318214416039j),0.31968376894151768
-1.1745618137119844,(-0.111932355467+0.299775099154j),0.31999056591244956
-1.117181619132074,(-0.181716464586+0.259550855768j),0.31683989684279151
-0.98555519730660923,(-0.245189452172+0.208377989292j),0.32177516044197224
-0.74345732243736784,(-0.291558583017+0.143718018436j),0.32505580467686701
-0.39636096471895949,(-0.321566771663+0.0673738793388j),0.32854897390601262
0.051593327954774115,(-0.327213226395-0.020016802003j),0.32782490431711897
0.49448567299304663,(-0.309370968018-0.104835482162j),0.32665099750757287
0.85998123596473697,(-0.276319979561-0.179960993524j),0.32975550078025756
1.1515422763406644,(-0.237077587497-0.246911866801j),0.34230286656751541
1.3795616880696535,(-0.18534737084-0.302341690739j),0.35463240945543872
1.5464986982178455,(-0.121428675859-0.343439401588j),0.36427399836383384
1.6502053450367267,(-0.0542891175725-0.369386387042j),0.37335453823211112
1.7006441697761079,(0.0101382672416-0.381925250916j),0.3820597881870833
1.6685458620754507,(0.0753086505926-0.377611108464j),0.38504745433495507
1.5462887170773969,(0.138643735071-0.35732831087j),0.38328267248030318
1.3314224502767553,(0.198277188712-0.319786435047j),0.37626746817078205
1.015768017083551,(0.257863819683-0.259879377224j),0.36610249959196461
0.66657730547284144,(0.316458834198-0.186808101634j),0.3674825990144166
0.31747461874900401,(0.345023394205-0.103978363692j),0.36035072174860328
-0.046503797580392824,(0.355462600389-0.00818692804994j),0.35555686755645294
-0.35066884428752487,(0.339479141317+0.0809766113169j),0.34900329363695343
-0.6126502414760856,(0.298987480714+0.161038641113j),0.33959822961178071
-0.82756105766726673,(0.23920879143+0.232487716836j),0.3335736565991903
-0.97749090990219667,(0.168940528869+0.277947661719j),0.32526267069786208
-1.1085051152435677,(0.0849258990542+0.311828915012j),0.32318675803284264
-1.2067573324318173,(-0.00130759653925+0.318345870481j),0.3183485559273142
-1.2713625596840414,(-0.0900217731848+0.306855024898j),0.31978731362054469
-1.2421209654439307,(-0.164628508885+0.273765858899j),0.31945311304856128
-1.105036160949056,(-0.233574518804+0.223626113768j),0.32336619271881056
-0.82101521583140602,(-0.280891275183+0.153288776079j),0.31999587082611108
-0.44964012758224381,(-0.308612532708+0.0740282114204j),0.31736709254556217
-0.036569736648229885,(-0.317366764372-0.00923836674724j),0.31750119771148094
0.3778321344424278,(-0.30334833693-0.0898557442418j),0.31637678216241433
0.75149979448153859,(-0.277391591919-0.1623254923j),0.32139642300076871
1.1069264150057063,(-0.242716292823-0.229966619571j),0.33435885649786523
1.4174981723315725,(-0.19274181644-0.288161156315j),0.34667890015568437
1.6555745893183758,(-0.133389138518-0.333287148793j),0.35898883802277542
1.7897457573655406,(-0.0671903733567-0.3624447682j),0.36862007035377137
1.8121000558907474,(-0.00146394665369-0.376283924245j),0.37628677200351884
1.7374630426304605,(0.0604682946082-0.374318894321j),0.37917153017977279
1.5890375913598034,(0.118253041461-0.358875419105j),0.37785625342555118
1.3554551328262707,(0.174072989859-0.325912089753j),0.36948625961671783
1.0630479885362309,(0.234995120576-0.276300118211j),0.36271815782791217
0.70403556993649796,(0.292394050382-0.208730879842j),0.3592531988698367
0.35076002436477793,(0.329550295243-0.131357234682j),0.35476488016428592
0.0035078696200806468,(0.347463493873-0.0455176021474j),0.35043220696678462
-0.3184273215823733,(0.33762601903+0.0510615924203j),0.34146539348302446
-0.57830182884527881,(0.312174465833+0.13470902292j),0.33999914407875392
-0.79380716394458806,(0.263963120601+0.210119609232j),0.33738224497035285
-0.96756506369063378,(0.195920184478+0.270078328053j),0.33365704244020838
-1.1063204530459816,(0.117495489798+0.313655962821j),0.33494067106864167
-1.2367902171960086,(0.0262109055978+0.332812530382j),0.33384306485466725
-1.317701372196912,(-0.0718771822531+0.326829385232j),0.33463977106717774
-1.3110132458956187,(-0.16009717548+0.295599725679j),0.33617005134012046
-1.1772152306121018,(-0.229626999655+0.243245497658j),0.33450998655006026
-0.95565923151999854,(-0.290633299962+0.180159936923j),0.34194344257354281
-0.62007016120773395,(-0.329657038951+0.103607824706j),0.34555512537117017
-0.17600774463119218,(-0.339584857212+0.0164565824634j),0.33998337364326064
0.30269751528785011,(-0.329798184827-0.0699091301692j),0.33712628078535645
0.79282178241539958,(-0.299443809204-0.154079562301j),0.33675971610201938
1.2201758612536346,(-0.264184217012-0.228597268525j),0.34935656812974802
1.5463567208209077,(-0.214409649372-0.2906492331j),0.36117651424942632
1.7856191717299248,(-0.154064085896-0.342618572599j),0.3756637177757951
1.894051127249925,(-0.0860782100559-0.37605754934j),0.3857832793969978
1.8999004200412162,(-0.0192217510585-0.395114512854j),0.39558179177183528
1.8041034743780104,(0.0458878809864-0.398349436016j),0.40098375378046891
1.6339788417137771,(0.10977727775-0.386240204556j),0.40153772715124053
1.4076759069728533,(0.169956988237-0.360083041587j),0.39817731563848713
1.0767809234163865,(0.243249268428-0.307744279709j),0.3922712687468134
0.70200030629922716,(0.315962475077-0.24120432989j),0.3975069992017099
0.29996365851516166,(0.371153349707-0.148070393927j),0.39959936255770317
-0.081060839254980394,(0.39190524803-0.0439735975696j),0.39436455306863372
-0.4153866188392959,(0.391959764414+0.0618081982015j),0.39680311274541913
-0.67576353212363638,(0.357407922785+0.156052483726j),0.38999077033506752
-0.89468244363542815,(0.299712825152+0.242872512793j),0.38576525897378816
-1.0735047213768076,(0.219425264654+0.315258244833j),0.38410312118435758
-1.2225761457950381,(0.119262134836+0.360826701045j),0.38002547939931614
-1.3506918549526639,(0.0173512962186+0.372853570255j),0.37325708611089692
-1.4365051494003536,(-0.0850421562578+0.365009435257j),0.374785346788994
-1.4066396421896443,(-0.180893271546+0.331821436804j),0.37792570911966061
-1.2602840391902141,(-0.256779909078+0.277355766717j),0.37797108756790071
-0.99805082707575021,(-0.317423017572+0.205611068429j),0.37819741345607133
-0.59811916549094135,(-0.35616348406+0.117870737241j),0.37516121611301007
-0.12057538943386575,(-0.375331390311+0.0259232220064j),0.37622555201940927
0.40394876966969806,(-0.36845109674-0.0696168766783j),0.37497029243302032
0.90760996008685746,(-0.344993239459-0.16025681578j),0.38039792622455421
1.345209536239552,(-0.304402703395-0.245304773195j),0.39094173170186824
1.6835223058098157,(-0.249704532568-0.319369588604j),0.40540015751090269
1.9027904597449932,(-0.183447247614-0.378024336914j),0.42018483070706508
1.9984413194252959,(-0.10749054687-0.418478502959j),0.43206304528987743
1.9855728378728681,(-0.0288379874262-0.441470980186j),0.44241186225618256
1.8829532186263667,(0.0488721799441-0.447226939582j),0.44988934801819497
1.6971322435723875,(0.128116308423-0.433840053338j),0.45236155933509908
1.4388840859624978,(0.207119084583-0.400377531614j),0.45077764254649599
1.0795467818136475,(0.289330871918-0.334105503268j),0.44197153840345343
0.66609191395119149,(0.367296492624-0.245266393651j),0.44165859818187175
0.23986862476027318,(0.412572692689-0.139786955186j),0.43561062842078868
-0.1251237138464166,(0.431442692638-0.0338255120785j),0.43276663722902242
-0.45613326006359828,(0.418626977461+0.080208029155j),0.42624156789239065
-0.72587143748998151,(0.376735023721+0.190325004105j),0.42208160974606918
-0.95464304260418487,(0.309324485583+0.278338921444j),0.4161180031821875
-1.1291643520915953,(0.221256530363+0.347523945446j),0.41197978698761628
-1.2556964873752299,(0.115731380847+0.394673765433j),0.41129202962537348
-1.3595197627114406,(0.00720838915703+0.412161088847j),0.41222411869534209
-1.4288863877847782,(-0.105098271348+0.399714883081j),0.41330090055115049
-1.4270101333058967,(-0.205872693688+0.362215241393j),0.41663346853521233
-1.2829825254808991,(-0.292276460076+0.296716427429j),0.41649269792028742
-1.0108489551787441,(-0.359487568496+0.213389986452j),0.41805095170495793
-0.57281647970532845,(-0.393253308534+0.113681657835j),0.40935520517164092
-0.052296757615149257,(-0.412122559168+0.00892045746004j),0.41221909021395453
0.48861122783203331,(-0.393064819688-0.0946573042037j),0.40430181512711849
0.99227940615813071,(-0.365574982654-0.194929389928j),0.41429764059216617
1.4200270449773444,(-0.318588339843-0.283661558034j),0.42657052147360103
1.7504399471764296,(-0.255300849959-0.360191297599j),0.44149325573119697
1.9545708899816645,(-0.178804396911-0.417649554503j),0.45431504788122556
2.0549076996884716,(-0.092716061645-0.457612943391j),0.46691099156718086
2.0304925664112043,(0.000903118366143-0.474105395343j),0.47410625551258484
1.8917294202627069,(0.0921977070002-0.469340669832j),0.47831065379560983
1.6663052660862046,(0.17599270794-0.444376697246j),0.47795824326342734
1.3765991916734164,(0.256618672419-0.398134186291j),0.47367074358427524
1.0073489659298289,(0.334341426364-0.324727961895j),0.46608200847060871
0.59385904734828354,(0.408794395057-0.229372715035j),0.46874801315074816
0.17512133606275535,(0.447933455557-0.117274358187j),0.46303094464161909
-0.23170515338160186,(0.46015136207+0.00776831815124j),0.46021693013370213
-0.5606931976253885,(0.436024397656+0.12717266215j),0.45419176715325776
-0.8085886708949297,(0.383147345912+0.235955542185j),0.44997433989835545
-0.99378631305441423,(0.305590618194+0.325036011296j),0.44613230612379623
-1.1419059951043231,(0.201094554224+0.39691914134j),0.44495373298842117
-1.263245541999017,(0.085689451618+0.432621585018j),0.44102621004004372
-1.3890631666328774,(-0.0364049617166+0.439326688251j),0.44083246278775517
-1.4761406014855787,(-0.150829526811+0.412251039323j),0.43897661165579172
-1.475399821888604,(-0.253386966493+0.357924555913j),0.43853727608281157
-1.3253685831835476,(-0.33875733286+0.28177308723j),0.44062751077664941
-1.0090303406380083,(-0.39542727206+0.18752582608j),0.43763987813658672
-0.53160176599396114,(-0.423433740278+0.0789566140737j),0.4307322594273349
0.010399810484584358,(-0.432422832441-0.0313439869999j),0.43355732208990722
0.58519553190510598,(-0.403710998886-0.138275185798j),0.42673480948811804
1.1003881521502386,(-0.366231945452-0.237165004727j),0.43631763353902303
1.5594688615612082,(-0.309000156966-0.326738431094j),0.44971001696498897
