['theta(0)'],['theta(t_end)']
2.8792600694814805,3.9243248354414253
5.1933320512499295,3.7473036607992305
3.0509492810320427,4.928866681904964
2.4249768140744026,5.006713343042796
4.629210356155225,5.6817398704434545
3.1170656233682843,4.475649819116212
0.2953907552764334,6.189342756766856
0.49160699704850463,5.784113561802796
0.42335786947561027,1.7254232564522354
0.42442426209393674,3.0488164957953896
2.389785857669629,3.883801915945019
3.456178475996103,2.851533861404992
0.5363954870182165,5.741457857069737
4.687861950163181,1.6230495650928938
4.403135121070012,6.20960421651506
3.555352989500465,3.901930590456569
3.901930590456569,5.061099366577446
2.881392854718133,0.4894742118118517
5.478058880343098,5.273311497624415
3.5414898854622208,3.600141479470177
2.4143128878911377,5.416208108480163
0.9032345477225237,4.613214466880327
2.448437451677585,3.2460991301857876
2.8366043647484216,2.408980924799505
3.7494364460358836,1.21888676274716
3.194912284506117,0.5651880877130313
2.7448945995723446,4.8307585610189285
2.1594450521111104,5.877956112215526
2.6499856565412885,5.50471869580126
3.2215720999642787,5.393813863495307
1.792605991406803,3.8134200031354717
1.6390454543677908,5.595362068359011
4.309292570657282,5.615623528107213
1.198625302998957,4.003237889197584
3.1181320159866104,2.314071981768449
2.9112518480312746,3.645996362058215
3.397526881988147,4.515106345994292
2.3513957234098757,3.474307150507653
1.7862076356968444,0.8179231382564057
4.438326077474786,2.133851629271275
4.788102856285869,1.1506376351742658
3.6449299694398887,2.6862430055643887
2.9901649017874337,0.47774389301026043
4.868082302660355,1.158102383502551
2.205299934699149,1.610252853672976
0.47667750039193396,4.975787957111328
2.066668894316707,1.3756464776411517
0.3209841781162687,0.11090483230595331
4.943796178561534,0.40949476543736607
6.056043679476047,0.36150709761267474
1.6358462765128114,4.637741497101836
4.78490367843089,0.7283461583169819
1.6742364107725645,0.1492949665657064
4.490579315772783,0.3348472821545129
3.9680469327928107,6.159483763453715
4.3711433425202175,4.978987134966308
2.77048802241218,5.108020641783812
5.760652924199614,4.3722097351385445
4.61854642997196,5.411942538006857
2.6211930558464736,5.061099366577446
2.6371889451213706,4.13760335910672
3.8240839293187365,3.812353610517145
3.393261311514841,5.181601732448338
3.3985932746064735,4.601484148078736
3.422053912209656,4.724119299186281
6.236264031973221,5.758520138962961
4.790235641522522,4.587621044040492
3.354871177255088,5.310635239265841
2.997629650115719,3.933922369006363
2.651052049159615,3.0616132072153075
3.532958744515609,3.10320251933004
4.3690105572835645,3.715311882249436
4.366877772046912,3.9637813623195046
3.760100372219148,4.612148074262001
4.716654550857996,4.021366563709134
3.3388752879801906,1.6614396993526468
3.182115573086199,4.6153472521169805
4.346616312298709,1.2988662091216456
3.0061607910623307,2.5849357068233734
3.033886999138819,1.5548004375199993
4.262371295450918,1.5953233570164054
4.136536966488394,1.8843157565828799
3.2119745663993404,2.5198857571054587
3.588411160668586,2.6734462941444708
5.457797420594895,1.634779883894485
1.9920214110338539,0.41589312114732496
1.6763691960092175,1.3980407226260076
1.963228810339039,0.7496740106835114
0.30818746669635105,0.9384255041272973
4.867015910042029,5.42900481990008
2.500690689975582,0.5246651682166253
1.5142775180235934,0.4148267285289985
2.898455136611357,5.642283343565375
3.087206630055143,1.0941188264029627
3.267426982552317,5.124016531058708
4.592953007132125,4.41273265463495
