['u'],['m1'],['abs_m1']
0.78451856516325069,(-0.256090395058-0.147429123035j),0.29549557824112893
1.1320064402897549,(-0.205756484786-0.2152049579j),0.29773965966266486
1.3348709429505465,(-0.147735771837-0.262079395869j),0.30085123901904459
1.4446825072606237,(-0.0768301084744-0.294703304975j),0.30455361355796207
1.4315757607831023,(0.00841407890947-0.312603971378j),0.31271718795948045
1.2664387575094052,(0.0873317149493-0.301942869306j),0.31431882660860594
1.0185564539690237,(0.164524598118-0.27182905676j),0.31774105728575158
0.74899164488165026,(0.221672923283-0.228970388896j),0.3186947189831833
0.43343799581884918,(0.271998978521-0.170268766603j),0.32089701961360223
0.13473871180977209,(0.310438751183-0.104240374533j),0.32747255445132833
-0.14094361575877817,(0.327575728668-0.0314186920582j),0.32907900605025653
-0.39488160858647897,(0.324495378391+0.0462502829115j),0.32777483012972614
-0.61488796538344725,(0.290470276304+0.125528944163j),0.31643403299696404
-0.77080559591908093,(0.24274230541+0.178985048006j),0.30159488431573955
-0.90695763482649339,(0.182931886295+0.227115637585j),0.2916257667951796
-0.99123226046166557,(0.117513171287+0.247857334434j),0.27430385279592484
-1.0548779665391261,(0.0427716711583+0.266524903784j),0.26993506661889771
-1.0513583375242317,(-0.0273208261086+0.259977789305j),0.26140940777113109
-0.99902768236787587,(-0.0996523305938+0.240514305609j),0.26034154143190374
-0.86631820960690487,(-0.160016868387+0.204275762637j),0.25948792914040736
-0.69400424898798729,(-0.20461415954+0.1602220259j),0.25988084167161196
-0.44128320527268905,(-0.227629312491+0.103231641489j),0.24994374509003697
-0.13575843179164523,(-0.224310906901+0.0398946242975j),0.22783099877490723
0.16677697380698941,(-0.214811896414-0.0217578701085j),0.21591099034745584
0.43318381794972749,(-0.193855911045-0.076533073354j),0.20841647143151604
0.62383331060210945,(-0.158797253741-0.117642354344j),0.19762664630902382
0.75520905765669899,(-0.113918048191-0.150540375005j),0.1887848675356
0.77594914866724485,(-0.0550285782919-0.167371487874j),0.17618558221948091
0.78218068258684981,(0.00162119395628-0.18125885052j),0.18126610042013855
0.68254146193367182,(0.0581222206203-0.172147680252j),0.18169484402727443
0.52317624839090848,(0.107274646996-0.148886152231j),0.18350731923887523
0.34488677339267759,(0.1516363673-0.120256658231j),0.19353359330341796
0.12535232110924432,(0.189498153934-0.075870074989j),0.20412206794761803
-0.083317228890642997,(0.20955022048-0.0258638846558j),0.21114032166458138
-0.28095285660567326,(0.209832433811+0.029213996338j),0.21185633778863011
-0.44273501286155181,(0.194388009604+0.0776629281738j),0.20932804085991216
-0.58239499654100124,(0.164631569263+0.122653272144j),0.20529826780978336
-0.67751420863581846,(0.126556470323+0.156249428012j),0.20107318054588236
-0.75172983156696127,(0.0878693591183+0.179900449909j),0.2002128770820365
-0.79250628526720934,(0.039039288328+0.192358931639j),0.19628047435856485
-0.82624125037325735,(-0.0125976659185+0.202778953625j),0.20316989250292311
-0.77597957468162582,(-0.0621528744426+0.191079456607j),0.20093366701165405
-0.69513718534555813,(-0.102881734489+0.170392238324j),0.19904312641419147
-0.57880213144978265,(-0.134156939719+0.142518461141j),0.19572837362200296
-0.39281573555506444,(-0.155355243866+0.100325272811j),0.18493353444211613
-0.21006853393122579,(-0.166011096871+0.0598962404826j),0.17648581786690781
-0.025558388449786994,(-0.170072794506+0.0200861097758j),0.17125480208404792
0.1707917747207065,(-0.156966223307-0.021583547222j),0.15844319098623424
0.33634463429511069,(-0.1445419897-0.059070207363j),0.15614632939758691
0.43204017963278663,(-0.112520873108-0.0843156792821j),0.14060611884885529
0.50455591522062049,(-0.0749248038891-0.105480157898j),0.12938234017083516
0.50729165922389474,(-0.0311128974246-0.114548307412j),0.1186984714189034
0.46927754536374855,(0.0119009142104-0.114924199542j),0.11553875280339379
0.37733154967055765,(0.0573893011432-0.102909948511j),0.11783034154388683
0.24658337594228558,(0.0944289883901-0.0813553454763j),0.124641590514342
0.086681053058818333,(0.123765043071-0.049227085758j),0.13319569009027366
-0.093207270039899537,(0.138742560324-0.00624892160421j),0.1388832137678552
-0.24830318214681876,(0.14954398167+0.0329111393459j),0.15312264870572936
-0.3731395450806117,(0.148703762963+0.0669629280963j),0.16308538517814058
-0.50313686943701708,(0.129261927048+0.105304515019j),0.16672638263810377
-0.61642339209660169,(0.0959721617697+0.141819305917j),0.17124068256562977
-0.67635313891172255,(0.060773050307+0.161460711593j),0.17251934683301057
-0.72577131031599562,(0.0136327080329+0.177850141288j),0.17837186853423845
-0.69659549299372947,(-0.0281814394395+0.174018211114j),0.17628536901332034
-0.6351494124289454,(-0.062340919894+0.157971869639j),0.16982785958272792
-0.56811431986622885,(-0.0885766907345+0.14184733027j),0.1672318607386625
-0.46467036870232276,(-0.112826925326+0.117205603512j),0.16268702644402774
-0.33453314663838601,(-0.127896612764+0.0863672818475j),0.15432709072055334
-0.20540640345121625,(-0.131367369218+0.0570898349408j),0.14323629061416249
-0.072141128930712617,(-0.135321965373+0.0283200831508j),0.13825361269126379
0.062089830614224253,(-0.119815742092-0.00165680524773j),0.1198271966485876
0.17661811404033839,(-0.0986696822288-0.0279863200498j),0.1025618852257251
0.25080299578377596,(-0.0803835466384-0.0470199850261j),0.093125686907696431
0.2724718795209487,(-0.0539234284656-0.0551735490986j),0.07714827708780149
