['theta(0)'],['theta(t_end)']
5.215726296234785,0.03199177854979423
2.131718844034622,0.7251469804620024
4.63347592662853,3.6438635768215626
3.0434845327037574,0.9640189269671326
3.4039252376981057,0.3764365942692454
2.1871712601875988,3.912594516639834
3.791025758150616,3.6801209258446623
3.9584493992278724,4.663334919941672
4.389272017031768,3.9168600871131396
4.254906547122632,4.692127520636487
1.346853876946337,3.5628177378287504
1.6198503872379144,0.3433784231011247
1.8651206894530035,0.13756464776411517
2.977368190367516,0.9341599336539914
2.1391835923629072,4.7059906246747305
2.5518775356552528,0.373237416414266
3.1064016971850195,2.7129028210225505
3.776096261494045,0.9437574672189297
3.6257349023100125,6.052844501621068
2.417512065746117,1.0130729874101505
4.218649198099532,4.203719701442961
2.2767482401270223,1.0024090612268857
3.2151737442543196,3.640664398966583
3.973378895884443,5.778781598711164
3.5233612109506707,6.128558377522247
5.2839754238076795,6.2287992836449355
3.944586295189628,4.144001714816679
0.8168567456380792,4.892609332881864
1.2668744305718513,5.460996598449874
2.2458228541955547,5.695602974481699
4.439392470093112,0.5907815105528668
0.7614043294851026,0.9544213934021945
4.926733896668311,3.0562812441236753
5.812906162497611,4.937397822851576
1.3191276688698486,2.715035606259203
4.936331430233249,2.4601677704791762
4.175993493366473,4.277300792107488
3.4679087947976943,5.817171732970917
3.4711079726526735,0.3966980540174484
2.4750972671357467,3.642797184203236
3.9819100368310547,0.9960107055169269
2.3513957234098757,4.43406050700148
4.064022268442193,0.2506022653067214
4.5247038795592305,5.935541313605156
5.26584674929613,5.4695277393964865
1.7083609745590116,5.789445524894428
3.45404569075945,0.4788102856285869
3.8891338790366516,4.130138610778435
2.181839297095966,4.54283255407078
2.275681847508696,4.974721564493002
2.4910931564106438,4.302894214947323
4.293296681382385,6.191475542003509
2.654251227014594,3.080808274345184
4.698525876346445,5.9227446021852375
3.8507437447768984,0.4052291949640602
3.425253090064635,4.120541077213496
5.6188227059621925,1.0557286921432094
3.5361579223705886,6.243728780301507
6.255459099103097,0.8627116282261177
1.0386664102499858,3.5340251371339355
3.4497801202861442,5.322365558067433
0.640901963614211,4.0682878389154995
2.181839297095966,0.9810812088603563
4.082150942953743,3.6310668654016447
4.685729164926528,4.122673862450149
2.819542082855198,4.720920121331301
2.8728617137715213,3.606539835180136
3.4369834088662263,4.7667750039193395
6.0752387466059234,4.56096122858233
5.099489500837199,0.09277615779440326
3.939254332097996,3.688652066791274
3.0701443481619193,4.056557520113908
2.786483911687077,3.8134200031354717
3.020023895100575,0.9821476014786827
2.005884515072098,4.34021795658875
5.026974802790999,3.9296567985330575
2.7214339619691623,6.04004779020115
6.026184686162906,4.008569852289217
0.8851058732109736,3.660925858714786
3.32394579132362,0.8125911751647733
3.6268012949283386,3.6193365466000533
4.7678413965376665,3.4647096169427147
5.934474920986829,4.398869550596706
0.4425529366054868,3.917926479731466
2.904853492321316,5.703067722809984
3.476439935744306,3.6395980063482565
1.0802557223647185,1.3116629205415633
2.129586058797969,3.688652066791274
3.456178475996103,0.36897184594096005
4.696393091109792,0.6526322824158022
5.89181921625377,4.257039332359285
1.281803927228422,6.238396817209874
2.0176148338736892,0.912832081287462
1.3777792628778047,3.7473036607992305
2.1509139111644986,2.0570713607517686
5.664677588550231,0.4894742118118517
1.6539749510243615,2.258619565615472
3.8891338790366516,5.607092387160601
5.098423108218873,3.6822537110813154
4.221848375954512,6.222400927934977
4.500176849337721,4.602550540697063
3.733440556760986,4.444724433184745
2.4260432066927287,2.156245874256131
3.701448778211192,0.006398355709958845
3.001895220589025,0.46494718159034276
6.052844501621068,4.552430087635718
3.1693188616662815,3.697183207737886
4.003237889197584,4.502309634574374
5.581498964320766,6.217068964843345
4.436193292238133,3.63853161372993
1.490816880420411,4.683596379689875
4.5844218661855125,1.0152057726468036
1.9845566627055684,6.217068964843345
0.4681463594453222,3.624668509691686
1.0034754538452122,0.928827970562359
2.2095655051724545,3.413522771263044
1.5633315784666113,1.1047827525862273
3.0306878212838395,4.566293191673963
5.57723339384746,4.692127520636487
1.6294479208028525,5.698802152336678
1.8523239780330858,0.3892333056891631
2.82807322380181,0.9650853195854592
3.888067486418325,1.0866540780746772
4.375408912993524,4.851020020767131
1.508945554931961,6.255459099103097
4.696393091109792,5.6828062630617815
3.476439935744306,6.255459099103097
3.4593776538510825,0.24527030221508908
5.053634618249161,2.507089045685541
6.247994350774812,3.9989723187242783
2.5262841128154174,0.15249414442068582
3.332476932270232,3.284489264445541
4.694260305873139,0.41269394329234554
5.850229904139038,3.7345069493793126
4.427662151291521,4.41273265463495
2.1850384749509457,5.896084786727076
3.588411160668586,4.469251463406254
3.038152569612125,5.898217571963729
1.2583432896252396,0.6867568462022494
1.0269360914483947,4.846754450293825
2.64038812297635,4.330620423023812
1.358584195747928,5.993126514994785
0.2442039095967626,5.279709853334374
5.687071833535087,5.606025994542275
3.7227766305777217,6.180811615820245
1.8405936592314944,4.409533476779971
2.9901649017874337,4.171727922893167
4.552430087635718,4.348749097535362
4.581222688330533,0.024527030221508907
2.925114952069519,0.37537020165091894
0.30072271836806574,0.42868983256724263
2.6297241967930853,1.8160666290099856
3.767565120547433,0.2570006210166803
1.4961488435120434,0.6270388595759668
2.251154817287187,6.00059126332307
3.004028005825678,3.3815309927132495
1.6401118469861173,0.7454084402102055
2.6030643813349235,4.367944164665238
2.9901649017874337,4.974721564493002
3.234368811384196,6.0475125385294355
6.0581764647127,5.959001951208338
5.202929584814868,0.20794656057366248
3.271692553025623,5.950470810261726
5.2082615479065,5.334095876869024
4.714521765621343,6.155218192980409
