['theta(0)'],['theta(t_end)']
3.5052325364391206,6.2224009279349772
1.9259050686976125,5.5527063636259513
1.4630906723439225,0.44042015136883383
3.4177883417363497,6.2224009279349772
2.3439309750815904,5.0376387289742643
4.5673595842922889,6.2192017500799972
3.6076062277984624,6.2490607433931391
4.2719688290158553,0.039456526878079545
5.3127680245024944,0.42335786947561027
2.1701089782943752,0.10130729874101504
3.8304822850286953,0.19514984915374478
1.1239778197161039,6.2213345353166503
3.532958744515609,0.15782610751231818
2.7374298512440594,6.2202681426983242
3.7473036607992305,5.3351622694873502
4.782770893194237,0.29539075527643338
4.7955676046141544,5.7243955751765139
3.7867601876773098,6.246927958156486
3.3836637779499026,6.2160025722250181
4.6142808594986535,0.2228760572302331
3.3719334591483117,6.2277328910266094
2.9805673682224954,0.028792600694814804
5.6230882764354986,6.2192017500799972
4.4916457083911094,0.054386023534650184
1.7371535752538265,0.010663926183264743
2.0090836929270774,6.2266664984082833
1.3735136924044988,6.2160025722250181
3.9637813623195046,5.7403914644514105
2.239424498485596,0.25273505054337436
4.2261139464278177,5.4012786118235923
2.5892012772966795,0.10130729874101504
2.2618187434704518,5.7841135618027959
0.11517040277925922,6.2725213809963209
3.0093599689173103,5.9184790317119322
3.9413871173346489,6.0891018506441679
2.6393217303580236,4.7315840475145663
1.965361595575692,0.060784379244609027
4.3530146680086679,5.6785406925884754
0.8307198496763234,0.058651594007956082
3.0061607910623307,0.0746474832828532
4.7667750039193395,6.2618574548130566
2.8717953211531952,4.7945012119958283
3.8400798185936336,0.088510587321097359
1.9099091794227152,5.0728296853790376
2.255420387760493,0.033058171168120702
3.4412489793395324,6.2309320688815886
4.3647449868102592,4.7614430408277073
4.8606175543320695,0.23887194650513022
3.7696979057840863,5.422606464190121
3.12133119384159,5.4695277393964865
2.6627823679612059,5.1058878565471586
2.5561431061285589,0.0095975335649382681
0.30072271836806574,6.2277328910266094
1.9355026022625508,5.393813863495307
3.9659141475561577,5.9888609445214795
1.7211576859789295,5.5228473703128103
1.6347798838944849,5.5004531253279536
4.5865546514221656,0.2484694800700685
1.446028390450699,0.0
3.5766808418669944,0.32951531906288051
1.8373944813765151,5.3948802561136331
1.9514984915374478,6.2287992836449355
2.7235667472058149,5.4492662796482829
4.8808790140802722,6.2330648541182416
0.49480617490348405,0.069315520191220822
2.817409297618545,5.8118397698792847
4.4116662620166238,6.2479943507748121
0.29005879218480096,6.1925419346218353
0.0063983557099588449,5.7083996859016164
4.3732761277568706,6.2160025722250181
4.3775416982301767,6.2415959950648539
4.1695951376565139,5.6806734778251284
2.4431054885859522,0.11943597325256511
6.0240519009262528,6.2181353574616711
2.5817365289683942,6.2160025722250181
4.8872773697902314,5.1304148867686674
4.5065752050476799,6.2309320688815886
4.7283848696595863,0.04265570473305897
3.5553529895004652,0.27406290290990387
0.29219157742145391,0.16955642631390941
4.6878619501631809,0.014929496656570639
3.3655351034383525,4.9971158094778581
4.6238783930635918,6.2245337131716303
2.8184756902368715,0.10130729874101504
4.3903384096500941,0.12583432896252394
4.1898565974047175,5.9888609445214795
1.0834549002196978,4.3060933928023033
0.72301419522534949,6.2266664984082833
1.0376000176316593,4.7806381079575839
2.9357788782527834,6.2575918843397504
4.3914048022684211,6.2234673205533033
4.8392897019655399,0.086377802084444413
1.2498121486786278,6.2245337131716303
4.9469953564165134,6.2351976393548947
3.0701443481619193,0.22927441294019196
2.2980760924935519,0.21434491628362132
4.1994541309696558,0.20688016795533601
5.177336161975032,0.12476793634419749
2.2330261427756368,5.8395659779557727
4.3796744834668297,6.2277328910266094
5.1901328733949503,6.2543927064847713
3.1895803214144842,0.2484694800700685
0.46174800373536334,6.2202681426983242
2.4431054885859522,6.2373304245915477
5.9046159276736878,6.2181353574616711
1.9472329210641419,6.2192017500799972
4.8339577388739077,5.4663285615415065
2.1914368306609044,6.2362640319732208
0.21754409413860074,0.16422446322227702
3.9371215468613427,6.2543927064847713
4.5279030574142096,6.2479943507748121
4.5204383090859244,5.6796070852068015
3.8304822850286953,6.1392223037055125
4.5055088124293539,0.14076382561909459
2.1882376528059253,6.2234673205533033
4.5940193997504508,0.28046125861986271
5.7787815987111637,6.2256001057899564
3.6278676875466651,0.23780555388680374
4.6174800373536335,0.025593422839835379
4.1535992483816173,0.15675971489399171
3.0296214286655134,6.0464461459111085
2.4388399181126466,0.21754409413860074
1.5814602529781612,0.16422446322227702
3.8262167145553896,5.6753415147334954
4.0970804396103135,0.0
3.8731379897617542,0.047987667824691341
3.7952913286239216,6.2298656762632625
3.1810491804678724,5.1069542491654847
2.4121801026544847,5.9483380250250733
4.0043042818159105,5.0696305075240584
3.289821227537173,6.246927958156486
3.8635404561968163,0.14716218132905345
2.9763017977491897,6.2319984614999155
5.1368132424786266,5.5388432595877068
3.7718306910207393,5.0376387289742643
4.8894101550268845,6.214936179606692
4.752911899881096,5.3756851889837565
4.0021714965792574,6.2341312467365686
5.8555618672306702,5.2935729573726178
1.6785019812458704,0.34551120833777765
1.9717599512856507,6.0720395687509443
4.5844218661855125,6.2554590991030974
2.8419363278400538,6.001657655941397
3.9200592649681192,5.7052005080466373
4.9160699704850463,6.2341312467365686
1.4161693971375577,6.2458615655381591
2.9507083749093543,4.5982849702237569
3.7419716977075979,3.9947067482509726
1.0685254035631271,6.2277328910266094
3.12133119384159,5.3522245513805737
4.1376033591067198,5.8832880753071581
2.9880321165507806,5.7467898201613696
4.1909229900230436,6.2458615655381591
3.563884130447077,6.2405296024465269
2.7854175190687505,0.050120453061344286
3.6385316137299299,4.9437961785615343
5.0269748027909991,6.244795172919833
3.1607877207196697,5.088825574653935
0.68249127572894353,4.5204383090859244
0.28792600694814802,5.2775770680977212
3.5094981069124267,4.8755470509886401
2.9954968648790659,5.3159672023574736
2.0815983909732778,5.5942956757406836
5.9856617666664995,5.4343367829917124
4.110943543648558,5.7979766658410403
2.7779527707404652,6.1925419346218353
3.168252469047955,5.0728296853790376
3.2194393147276257,6.2533263138664452
3.1085344824216725,5.0077797356611233
3.5734816640120153,4.9384642154699021
1.7798092799868854,5.7734496356195315
1.1122475009145125,5.9142134612386261
1.0877204706930037,0.051186845679670759
4.3903384096500941,5.6476153066570074
3.8219511440820835,4.9992485947145111
5.2466516821662532,4.874480658370314
4.2591721175959378,5.361822084945512
5.2818426385710264,6.0197863304529466
4.5641604064373098,5.7830471691844698
0.98108120886035632,4.7443807589344837
4.4713842486429067,6.2415959950648539
2.7982142304886684,5.2626475714411498
1.6475765953144026,0.027726208076488328
3.6833201036996419,0.025593422839835379
4.7657086113010134,6.2160025722250181
2.4718980892807672,0.36577266808598063
4.2836991478174467,6.2426623876831799
2.588134884678353,0.27832847338320976
4.9992485947145111,6.214936179606692
3.7995568990972277,0.29645714789475985
1.8651206894530035,6.217068964843345
2.557209498746885,6.2224009279349772
2.4185784583644434,0.046921275206364868
2.7352970660074063,6.2415959950648539
2.7651560593205478,0.10877204706930037
2.6659815458161855,6.2586582769580774
4.1205410772134963,0.015995889274897115
4.2271803390461438,6.2277328910266094
2.3684580053030992,6.2181353574616711
2.3322006562799991,6.2256001057899564
0.34231203048279824,6.2415959950648539
0.64090196361421103,6.2383968172098738
1.5793274677415083,5.5921628905040306
3.0200238951005751,0.038390134259753073
4.2229147685728377,0.34657760095610413
2.727832317679121,6.246927958156486
3.4295186605379411,6.2160025722250181
5.3511581587622477,6.2575918843397504
4.8254265979272954,0.060784379244609027
0.2729965102915774,6.275720558851301
0.16209167798562407,6.2213345353166503
2.3983169986162407,6.213869786988365
2.6627823679612059,0.16209167798562407
2.8398035426034007,0.061850771862935507
3.0114927541539633,0.24527030221508908
3.9861756073043608,6.2319984614999155
1.4833521320921257,5.7787815987111637
5.119750960585403,5.4012786118235923
4.4447244331847449,0.060784379244609027
3.9019305904565691,5.7905119175127551
3.1639868985746489,6.2490607433931391
2.7544921331372829,6.2383968172098738
0.37856937950589836,5.9963256928497648
3.7675651205474332,6.2597246695764035
1.3148620983965427,0.47881028562858691
2.6659815458161855,6.1914755420035092
4.7305176548962393,6.214936179606692
4.6995922689647722,6.213869786988365
2.3332670488983256,0.186618708207133
4.4991104567193947,0.15249414442068582
5.4044777896785714,5.7457234275430427
1.8277969478115768,6.1776124379652648
1.1282433901894098,5.7563873537263079
4.9331322523782699,5.2797098533343743
6.0944338137358001,0.065049949717914932
5.4972539474729745,6.2650566326680357
4.2815663625807936,6.2192017500799972
1.9099091794227152,5.7499889980163488
2.9976296501157189,5.9056823202920139
1.8320625182848826,5.240253326456294
1.241281007732016,0.19088427868043889
1.4353644642674344,0.29112518480312743
0.38923330568916309,6.2330648541182416
5.6529472697486396,6.2437287803015069
5.0909583598905881,6.2501271360114652
3.7942249360055951,4.9789871349663084
1.0791893297463919,6.2373304245915477
2.6265250189381062,5.81930451820757
2.4974915121206025,0.028792600694814804
2.4473710590592583,5.8086405920243047
5.8512962967573641,6.2128033943700389
2.6435873008313298,0.094908943031056209
4.356213845863647,5.0738960779973645
3.9115281240215074,6.2319984614999155
4.6665340977966512,0.027726208076488328
4.5865546514221656,0.049054060443017813
4.2804999699624675,5.4855236286713831
1.4108374340459253,6.2522599212481182
2.8867248178097658,0.2228760572302331
3.425253090064635,6.2607910621947305
3.1330615126431813,5.727594753031493
4.0810845503354169,0.11517040277925922
4.3060933928023033,0.024527030221508907
1.2924678534116867,5.4812580581980779
5.3234319506857597,6.2383968172098738
5.758520138962961,6.2586582769580774
1.3223268467248279,0.12583432896252394
5.1965312291049086,5.5367104743510538
3.2748917308806025,0.027726208076488328
3.1138664455133047,6.2277328910266094
3.0050943984440042,5.3330294842506971
4.0117690301441957,0.25166865792504789
4.4063342989249916,0.13543186252746223
2.5326824685253762,6.211737001751712
3.152256579773058,6.2128033943700389
3.0498828884137161,0.15675971489399171
1.796871561880109,6.2479943507748121
0.40309640972740723,5.1506763465168701
1.155969598265898,5.4130089306251827
4.9832527054396136,5.8619602229406285
1.3948415447710283,5.3287639137773919
2.8206084754735241,5.4609965984498743
3.8816691307083659,0.047987667824691341
1.1207786418611243,0.17062281893223588
3.762233157455801,4.4628531076962945
2.3215367300967342,5.4119425380068567
4.6388078897201632,6.093367421117474
2.284212988455308,0.10663926183264742
2.8387371499850742,6.1722804748736326
4.9885846685312467,0.075713875901179672
2.8600650023516039,0.081045838992812036
3.5158964626223854,5.970732270009929
4.2719688290158553,6.2426623876831799
2.3972506059979142,5.3404942325789833
6.2287992836449355,5.2765106754793942
3.0445509253220839,6.2735877736146479
3.2109081737810139,4.6409406749568154
3.0253558581922073,4.5598948359640037
2.1743745487676809,5.1506763465168701
2.4292423845477082,6.2287992836449355
6.2458615655381591,5.0515018330125088
2.6457200860679824,6.2458615655381591
3.9371215468613427,5.5068514810379128
3.0253558581922073,5.7137316489932486
5.3127680245024944,5.9526035954983794
3.867806026670122,0.24313751697843611
2.1829056897142927,4.4500563962763771
5.4151417158618358,5.7243955751765139
4.6814635944532217,5.5271129407861155
5.5537727562442774,4.6782644165982425
3.6300004727833182,5.0152444839894086
2.43777352549432,5.4119425380068567
0.60997657768274327,5.0653649370507523
