x
0.010859495080353,0.0743260133346925,0.137792531589031,0.201259049843372,0.26472556809771,0.328192086352049,0.391658604606389,0.455125122860728,0.518591641115067,0.582058159369406,0.645524677623747,0.708991195878085,0.772457714132425,0.835924232386763,0.899390750641103,0.962857268895441,1.02632378714978,1.08979030540412,1.15325682365846,1.2167233419128,1.28018986016714,1.34365637842148,1.40712289667582,1.47058941493016,1.5340559331845,1.5340559331845,1.59752245143883,1.66098896969317,1.72445548794751,1.78792200620185,1.85138852445619,1.91485504271053,1.97832156096487,2.04178807921921,2.10525459747355,2.16872111572789,2.23218763398223,2.29565415223657,2.35912067049091,2.42258718874524,2.48605370699958,2.54952022525392,2.61298674350826,2.6764532617626,2.73991978001694,2.80338629827128,2.86685281652562,2.93031933477996,2.9937858530343,3.05725237128864,3.12071888954298,3.18418540779732,3.24765192605166,3.31111844430599,3.37458496256033,3.43805148081467,3.50151799906901,3.56498451732335,3.62845103557769,3.69191755383203,3.75538407208637,3.81885059034071,3.88231710859505,3.94578362684939,4.00925014510373,4.07271666335807,4.1361831816124,4.19964969986674,4.26311621812108,4.32658273637542,4.39004925462976,4.4535157728841,4.51698229113844,4.58044880939278,4.64391532764712,4.70738184590146,4.7708483641558,4.83431488241014,4.89778140066448,4.96124791891882,5.02471443717315,5.08818095542749,5.15164747368183,5.21511399193617,5.27858051019051,5.34204702844485,5.40551354669919,5.46898006495353,5.53244658320787,5.59591310146221,5.65937961971655,5.72284613797089,5.78631265622522,5.84977917447956,5.9132456927339,5.97671221098824,6.04017872924258,6.10364524749692,6.16711176575126,6.2305782840056
u
0.9369257743620949,1.8292969388061664,2.4306879141026303,2.7179977385245153,2.751207232540116,2.6741573413005622,2.5557045330479875,2.3953763874683611,2.1988501836366954,1.9396114003747531,1.5959955132370578,1.1554586682073358,0.65657033760340688,0.23818485055419505,-0.097046344967890774,-0.30506395690137111,-0.40968196621020947,-0.42996445853613474,-0.44665092930787675,-0.45964523906895538,-0.43516047235526445,-0.38902270382732201,-0.57981872091199849,-1.1940188236278857,-1.8568085601711575,-2.0403131244327528,-1.5437396448032814,-0.68398294262926573,0.20986220188117771,1.0577501815180272,1.4914513974621952,1.6297549993841116,1.680855906852021,1.7098142754148551,1.7623060620960083,1.881427621837394,1.7468375721438383,1.4538145739870687,1.0500269417097234,0.65102193510747219,0.33415144656248386,-0.013468069255050619,-0.27126696963296726,-0.3852185925010112,-0.40666247326078059,-0.42928556083390956,-0.43419655102986032,-0.3517376206951256,-0.23751916867549966,-0.44649850894548521,-1.1456852554985835,-1.8004916986778898,-1.8031373965711088,-1.2425998843331238,-0.46684754354991131,0.2973760358699078,0.96079913954889618,1.3700030795628306,1.5533150804894338,1.6369475348889972,1.6934181334106531,1.6930001488133912,1.5582438727934467,1.2919469003803243,0.90827521680239576,0.49509591991142066,0.17284400587903873,-0.17989180539022387,-0.36630922945740063,-0.44136403259834744,-0.43645055440499331,-0.4174536857306087,-0.38385216626631502,-0.25573185133154019,-0.23296161391208733,-0.62963196909777785,-1.386251677937453,-1.8986738096759685,-1.7703243279346319,-1.1314669192935585,-0.28871494318632207,0.56438132176963107,1.1912809946873091,1.4866228837185855,1.60933057172102,1.6843845365376742,1.732606061563243,1.7060408028877538,1.559484750628265,1.2691019918655151,0.85502793970090829,0.42278112162393716,0.097119452755336205,-0.24078108021199884,-0.39850881836629748,-0.4415713021227553,-0.43116348270964444,-0.41143124322933416,-0.34246477848166507,-0.22940406691441664,-0.25333937613931323,-0.74010283487396888,-1.5147809749265466,-1.934574005940868,-1.6886723966152364,-0.98058639103109813,-0.1074641130486369,0.74934660284875576,1.3016858557752926,1.5294665549551059,1.6176144034873776,1.677192199225402,1.7097408078798744,1.6654582354884888,1.499296971285609,1.1845709875913548,0.7509339777972931,0.3201304588215691,0.017908381585197419,-0.29447676506273512,-0.42470684913787687,-0.44358030221813149,-0.4264762310370615,-0.40724764829178867,-0.32171752054147712,-0.19802417285239668,-0.29177585711230808,-0.87929732893450241,-1.6381613309148761,-1.9261907160923748,-1.5549340405692063,-0.78453243668269246,0.083333231993422907,0.87609367846214847,1.3273047912049494,1.5176628221005353,1.6212650749645821,1.6923248002603974,1.722628459829231,1.6578500263993174,1.4582677531651036,1.1043132942315286,0.65209809658548279,0.25690470135352939,-0.067000813067512432,-0.30515829301279218,-0.40394675147175402,-0.40947932414948951,-0.39724007802697292,-0.36604034113959494,-0.28270723016076277,-0.18577153123790532,-0.35590064756051049,-0.9934647992736152,-1.6856902201861044,-1.8398379458639265,-1.3741738097913219,-0.59205176024111728,0.25250995701533119,0.97419907648897341,1.3487608999686689,1.4937814252993471,1.5742364082531521,1.6396679987028047,1.6534130088192127,1.5573350070180085,1.3159551306828754,0.9356600693592787,0.49966447662163449,0.14808792572356319,-0.18604665528222653,-0.37672611603062789,-0.44430803479797987,-0.43183826578088147,-0.42650852808571565,-0.35703667672651579,-0.24655080044914118,-0.21958023156894749,-0.58591216749054142,-1.3301197935056268,-1.8750455352650004,-1.774640259492533,-1.1345230073371739,-0.28911911068121976,0.5450339415518396,1.1488381545663129,1.4352774541969677,1.5637212566443532,1.647913077072076,1.7058502589541604,1.6865868532566461,1.5451718841514095,1.2548855332751103,0.837037814020686,0.4086224198431771,0.094969462394055987,-0.24279409544674135,-0.40167817456981947,-0.44405393657821157
m1
(-0.620271976369-0.218130817105j),(-0.571209545951-0.37296500631j),(-0.514399245645-0.503996213249j),(-0.447855390175-0.607488144489j),(-0.371100094312-0.680490879726j),(-0.285353128044-0.730106507909j),(-0.190040198451-0.760037844641j),(-0.0846481846445-0.773680179745j),(0.0307894325068-0.772162103207j),(0.157383653541-0.754751076997j),(0.296296458139-0.716192598973j),(0.448252067408-0.649375708285j),(0.603209558364-0.552365903147j),(0.740764141303-0.431549713279j),(0.858200281051-0.228196756521j),(0.903602020118-0.00159157829842j),(0.877756695923+0.235230157835j),(0.781984167509+0.471114000587j),(0.631381548105+0.662003303475j),(0.457198702387+0.793121660978j),(0.256369782018+0.868340914131j),(0.0269460921934+0.891100297228j),(-0.205896891085+0.852395284917j),(-0.417072164717+0.759618695454j),(-0.593928267265+0.608073815145j),(-0.722428463826+0.411189216459j),(-0.796377607338+0.193094949301j),(-0.816193467734-0.0272860606873j),(-0.778281563531-0.239875418699j),(-0.682026520553-0.442064281816j),(-0.567170435425-0.602246987663j),(-0.451188998189-0.717744670846j),(-0.332522660786-0.800356185203j),(-0.211205042529-0.856604475567j),(-0.0852131652656-0.883672124803j),(0.039644182067-0.888361576464j),(0.203727418307-0.846466770821j),(0.376787123268-0.762276681921j),(0.544175134571-0.641766190293j),(0.686510382184-0.507389571506j),(0.795617357205-0.382692969479j),(0.88010972431-0.200351103608j),(0.904879180757+0.0334395541301j),(0.857646748275+0.281227965222j),(0.743006724116+0.517229692156j),(0.578996194057+0.70092414109j),(0.393648714294+0.826117827396j),(0.171675141103+0.901670877966j),(-0.0924871791313+0.924014292801j),(-0.344276775842+0.856683456425j),(-0.561123655118+0.719839398305j),(-0.722384273703+0.540608891617j),(-0.830182439507+0.331059466627j),(-0.882002763168+0.108169719528j),(-0.881607257509-0.115957728288j),(-0.822002136179-0.331304794312j),(-0.710546080001-0.531058789141j),(-0.584290078729-0.681639666397j),(-0.454317252043-0.787937670402j),(-0.316103630573-0.860066959209j),(-0.16599505623-0.90144589775j),(-0.00471357453709-0.91155030614j),(0.169131975096-0.88831774101j),(0.356764212975-0.817367313707j),(0.549683936733-0.684357905127j),(0.704781699674-0.531740520516j),(0.815805238957-0.387712035472j),(0.900427083208-0.134744214149j),(0.902420035536+0.0980539122967j),(0.838871495611+0.354360914443j),(0.707692230843+0.582257100441j),(0.527874645165+0.76314952048j),(0.333674340327+0.869889981698j),(0.0868964809156+0.933440945116j),(-0.169572184553+0.921538392814j),(-0.409758139173+0.835484613718j),(-0.608514582416+0.692624547168j),(-0.757646712307+0.508041515546j),(-0.852158762087+0.297214369948j),(-0.892483593699+0.0739224472184j),(-0.878733077486-0.149528991552j),(-0.806083350871-0.366897746433j),(-0.693595804195-0.554964354773j),(-0.57217938108-0.694565518436j),(-0.444266637427-0.794691832124j),(-0.305861452096-0.862698326638j),(-0.155646234735-0.901026288813j),(0.00652596533975-0.909010281019j),(0.182075498881-0.880323932168j),(0.370839773591-0.802375274229j),(0.558230228698-0.672420916641j),(0.710755271348-0.525720281411j),(0.823584977899-0.383284473161j),(0.906294054527-0.111051813529j),(0.900109830505+0.142126133504j),(0.822553800327+0.398410523461j),(0.679958896536+0.61947377394j),(0.496063100639+0.787502470308j),(0.292367680169+0.891506338438j),(0.0425760374279+0.938552985484j),(-0.213950712962+0.912916611339j),(-0.448931004579+0.814945973557j),(-0.638986680474+0.663960457935j),(-0.778105959523+0.474352399926j),(-0.864292890311+0.259933568631j),(-0.896203548672+0.0350264790897j),(-0.87316048934-0.188294445604j),(-0.789044482425-0.405587808059j),(-0.674931292327-0.584239901239j),(-0.554126224708-0.715263006543j),(-0.42492179974-0.809538910419j),(-0.283706084269-0.873031958089j),(-0.130049412697-0.90682920002j),(0.0356285592438-0.909201169276j),(0.215125789124-0.872257021019j),(0.406022188085-0.784334535486j),(0.589372107161-0.648741405467j),(0.736916658773-0.49990553954j),(0.842630333057-0.358346536702j),(0.913175368618-0.0621294732164j),(0.890459404681+0.200442733792j),(0.796534083174+0.452733345014j),(0.639681711666+0.665640566074j),(0.450520776243+0.815739059701j),(0.237506854716+0.907372414918j),(-0.0186033754999+0.942534534399j),(-0.270401641756+0.899424679999j),(-0.492946443837+0.790278115673j),(-0.668811582445+0.634169754034j),(-0.79771695191+0.441010712934j),(-0.87428232341+0.225614840962j),(-0.897245022043+0.0012286706485j),(-0.864952481568-0.221413656708j),(-0.77247793961-0.436217539244j),(-0.656517211983-0.607543003409j),(-0.532619463158-0.732824845408j),(-0.40036564448-0.821044901881j),(-0.257160738229-0.879128256052j),(-0.102707113726-0.907324311292j),(0.0638280707946-0.903965706357j),(0.245322390011-0.859907320516j),(0.438743909419-0.761012414545j),(0.614966463357-0.625854234009j),(0.757596034811-0.478015255441j),(0.871207539229-0.278824062014j),(0.915494616825-0.0189288095078j),(0.882136092731+0.249374945541j),(0.776796668645+0.495552001999j),(0.612271621554+0.698163092465j),(0.418978434504+0.840825319456j),(0.198590584194+0.921511850407j),(-0.0602400023768+0.941774887697j),(-0.31076383852+0.886575766032j),(-0.529050234309+0.766847353901j),(-0.700348127629+0.600110743713j),(-0.821033198999+0.398544978263j),(-0.887633779289+0.177278219781j),(-0.899254729248-0.0496479756631j),(-0.853869118335-0.272898194725j),(-0.753722459821-0.480935929288j),(-0.634152632956-0.642340685961j),(-0.506642682151-0.759867606462j),(-0.369209675235-0.842202373915j),(-0.220240606875-0.893311788192j),(-0.0595364928368-0.914144322392j),(0.113958334524-0.901208264548j),(0.302013429943-0.843619106763j),(0.496225124853-0.73142853903j),(0.667911963402-0.58405476745j),(0.798563261127-0.43000295366j),(0.897075390799-0.173862096716j),(0.908452510839+0.0782646945513j),(0.846686046533+0.341028775741j),(0.718286488398+0.573523557095j),(0.540990346202+0.751922899956j),(0.342023773199+0.873944394534j),(0.101268265619+0.935629562308j),(-0.154598728209+0.926694544853j),(-0.394539726631+0.845543093281j),(-0.594708112443+0.707983123993j),(-0.746814875985+0.528653122433j),(-0.848213453828+0.319316694695j),(-0.894727101876+0.0953908355125j),(-0.886100760134-0.130042705995j),(-0.818031883634-0.35034735429j),(-0.707725191397-0.542590606882j),(-0.58580868707-0.685882251718j),(-0.45670821589-0.788390626536j),(-0.31754577288-0.858578322941j),(-0.167291959002-0.898970683656j),(-0.00522353615741-0.909401063287j),(0.170516302128-0.883390509816j),(0.359773009368-0.809325374671j),(0.548106713527-0.68424437324j),(0.705986692208-0.536908090954j),(0.822844656465-0.389659865972j),(0.905901101154-0.105828667781j),(0.899915984761+0.139370595625j),(0.8235140328+0.395948309453j)
abs_m1
0.65750922277932278,0.68219003314134796,0.7201519054267066,0.75472928670047656,0.77510200450567379,0.78388897209687081,0.7834365336855813,0.77829707419065708,0.77277571311664617,0.77098560468367328,0.77506350057911477,0.78906192814392395,0.8179057783512238,0.85730197017814647,0.88802110452575422,0.90360342179650033,0.90872990728427716,0.91293353524994569,0.91481748622278969,0.91546306456160909,0.90539571916699724,0.89150761724383187,0.87691005896143814,0.86658511010978034,0.85000267724385103,0.83125174109736821,0.81945283751701603,0.81664943879204288,0.81440923903719609,0.81276134504245923,0.82727488597797083,0.84777881821524093,0.86668410803993123,0.88225778406958677,0.88777120233121443,0.88924572065835006,0.8706381883853479,0.85031422195610606,0.84142166604437685,0.85366309637925819,0.88287082179335841,0.9026259975989237,0.90549684458211599,0.90257803720751295,0.90530964124360847,0.90913763770698586,0.91511200134540382,0.91786857787174936,0.92863140782797704,0.92327300561420289,0.91270395840294793,0.90227324718679291,0.89375793887921218,0.88861102989910068,0.88920051239471498,0.88625638424572517,0.8870733731370154,0.89779036022132463,0.90953281301058064,0.91631691001800719,0.91660191209871233,0.91156249287070579,0.90427541932346411,0.89183520292471474,0.87778025303092011,0.8828732781965476,0.90324903009104673,0.91045314839400415,0.90773150780062561,0.91064649773291029,0.9164341900045937,0.92792716934976749,0.93169047738606336,0.93747693113740937,0.93700999738806656,0.9305569689053389,0.9219646199026077,0.91221418657427533,0.90250259695231227,0.89553977757801528,0.89136453866113041,0.88565474361547003,0.88829081649264918,0.89989471802686838,0.91044382208638786,0.91531395196545373,0.91437088947450673,0.90903370631794489,0.898955901499633,0.88392772236848405,0.87393985912541849,0.88405592019747525,0.90840475735638282,0.91307251549822277,0.91126151284738477,0.91396154166154064,0.91983251604683969,0.93071947468413396,0.93822300754299215,0.93951818796823228,0.93765219929117505,0.93041710360984653,0.92149197908835345,0.91129527792059928,0.90253402170985819,0.89688776047530439,0.89323235408807322,0.88718243067086155,0.89267491930814891,0.90479668513816969,0.91428211366961798,0.91797273494111375,0.91610700671494383,0.90989898364975552,0.89839379776501316,0.88319572053605322,0.87648439339589246,0.89047836045547002,0.91566266635321414,0.91528647170863886,0.9127405112707796,0.91620632356756004,0.92318473527393197,0.93187938240362478,0.93794147226351898,0.94271810957147573,0.93919210114638541,0.93141596325354825,0.92167250677433898,0.9115057785262467,0.90292393782065061,0.89724586330204481,0.8928419808386312,0.88713466211643333,0.89449614343617512,0.90593363254879689,0.91345901943303043,0.91596841423491659,0.91311891726757055,0.90621632124529994,0.89421679413758759,0.8784282060268197,0.87742650591391036,0.8957959234084909,0.91473790452082071,0.91569028239093897,0.91670712311108316,0.92140373946621656,0.92860553640434418,0.9394307565847535,0.94266765647887207,0.94369952685317804,0.93946301270849608,0.93163781299796378,0.92229084598806366,0.9126519673766329,0.90516368317707474,0.9006242221712093,0.89641837103577959,0.89408999240474107,0.90263565114955102,0.91328286238525469,0.91957632794402677,0.9200608000775703,0.91608102051141616,0.90838474122830237,0.89604983631602764,0.88387051214706025,0.88725777665585115,0.9069761971402831,0.91376817927246079,0.91181759517026661,0.91278578389276621,0.91916524627372798,0.92631452658489311,0.93848764838500676,0.94109401203431364,0.93950175424166948,0.93306201213244622,0.92461767388702232,0.91498993592813271,0.90632732208960509,0.8997977541260983,0.89559235285481797,0.88989855112769956,0.89178445445855647,0.90200126445002637,0.91112138295165823,0.91541905950078517,0.91440411723696247,0.9094160649769617,0.89969695015829787,0.88568853461915387,0.87670481447545878,0.88695406177922598,0.91044392458935131,0.91206168212303174,0.91064424587959969,0.91375621802366924
theta
