['u'],['m1'],['abs_m1']
0.80407905736387852,(-0.267977689344-0.151935890933j),0.30805284764122554
1.1602698933339841,(-0.24208684306-0.222310601814j),0.32867619819808774
1.453836091489908,(-0.203095928595-0.280437150896j),0.34625561629326368
1.6749852666375267,(-0.152616214529-0.328832801209j),0.36252271665146163
1.8027741090943108,(-0.0946270338455-0.367183413191j),0.37918060928365888
1.8716151320858412,(-0.033281995858-0.39968483812j),0.40106815015835701
1.7153115822193614,(0.0293976124808-0.394949627545j),0.39604220471714552
1.5696522944114901,(0.0877127507544-0.387397081219j),0.39720275072271838
1.4272225465678869,(0.143852588502-0.369719036673j),0.39671870802543818
1.2567148666224077,(0.194148516108-0.341001814426j),0.39239760925511669
1.0290550400359983,(0.240096627153-0.299356669696j),0.38374575705975533
0.69038811054962235,(0.301712641338-0.225859080281j),0.37688571489049327
0.31880695883041998,(0.348600034359-0.135812294713j),0.37412158899244269
-0.029936178075471997,(0.367608431087-0.0370517765256j),0.369470963338147
-0.33295359073922581,(0.358426223421+0.0610342781572j),0.36358567181018131
-0.59888769207993497,(0.325392375439+0.152373076275j),0.35930175669921849
-0.80827816741261738,(0.273959903365+0.228269230747j),0.35659622874867641
-0.9508000720945684,(0.198596315395+0.291371987441j),0.35261612492028904
-1.0701095054971499,(0.100579221211+0.336433930559j),0.35114664937998702
-1.1584182116503556,(0.0028754443976+0.350344744183j),0.35035654404760158
-1.2153867768212381,(-0.0914845029398+0.335749071612j),0.34798973169671277
-1.2140021904096761,(-0.186293068808+0.300799376719j),0.35381544980418694
-1.0789586492314363,(-0.249351713979+0.240506083403j),0.34643823896644682
-0.83742989894413677,(-0.300284810016+0.170080150521j),0.34510610647677248
-0.50907442591032159,(-0.33808768454+0.0907661523403j),0.35005967612471972
-0.073623267902512779,(-0.350112333839+0.00294115618917j),0.35012468736963165
0.40979451728769606,(-0.334273689349-0.0858631603673j),0.34512516816278133
0.87855839891335097,(-0.31574188766-0.17405119948j),0.36053676603592288
1.2615625760970381,(-0.280242100132-0.252123385458j),0.37696397199378245
1.5424162945305961,(-0.230144539781-0.318209263177j),0.39271318333192645
1.745615494283248,(-0.167617420661-0.372486872208j),0.40846305790851939
1.8743474450763462,(-0.0959240010455-0.409908143977j),0.42098230423066735
1.9193303990910997,(-0.0210697019327-0.428774402051j),0.42929176581171113
1.8817562367687461,(0.0521922840523-0.431850295312j),0.43499277244113355
1.7803728962504428,(0.119851110196-0.421934314594j),0.4386260986846226
1.6150852773498392,(0.181710814403-0.398125327766j),0.43763294743428466
1.3851287652262854,(0.240548947874-0.358990570498j),0.43213195441838165
1.094129603046337,(0.295795671927-0.30164929441j),0.42247766372752399
0.72195147198351717,(0.349527559197-0.216181217687j),0.41097911567195899
0.31659780345630034,(0.390917757464-0.114255254579j),0.40727258230761437
