cell_0,0.44134621213081227,1.8438263834197559,0.00052944443837457428,0.0079979097520424605,2.2452295521965944
cell_1,2.7834294628957839,1.57955651683623,0.84187392573524333,1.5602019657888437,0.50364313047658948
cell_2,2.3655917669351854,2.9980372166766238,2.4017402157778674e-05,0.00098453527515673955,1.6780895768073918
cell_3,0.36137975582356646,0.0015005029473938215,1.0581903950456617,2.579571410226793,1.1503634790523574
cell_4,3.5010437769100462,1.8597784403123712,4.9700013977292379,2.9857931912376476,0.84578024286102227
cell_5,0.20982974347686376,0.00028786420712290453,2.5325515944628734,2.9992829326472901,2.8846239082037091
cell_6,0.043233053371787088,0.00011423719623419083,0.43152356636266698,0.83049137967728182,1.4318891935790448
cell_7,0.01065921714050678,0.040559313656846487,0.077990752145261827,0.35837147364384397,2.321899659528297
cell_8,2.3823947276226187,2.9670250869776527,2.3714783473660647e-05,0.0009769844368336879,1.6075474132389969
cell_9,0.021742990044405955,1.9610430062511265e-05,0.30477629700823355,1.1006613910914651,4.1642890816706029
cell_10,2.5362596383255673,1.0246764435682461,1.8290064848921723,2.8355025753124821,0.38717640789497071
cell_11,1.2034497446858368,2.5311965367329865,9.0501332055597977e-05,0.0021257439237483797,2.0318843511283244
cell_12,4.0799807407586641,3.357808887671617,1.8287609541046139,1.7705010026946244,1.6095934745683891
cell_13,1.6607681775260996,0.55303252275419645,1.2472045213766292,2.6029036160281578,0.20295419187781311
cell_14,2.5444906842678972,2.7716577824082642,2.0928607643478483e-05,0.0009094259809026582,1.2737381207804017
cell_15,2.8207688578771832,1.5265288669520893,1.1259217593985489,1.9947164664760757,0.4757927791278197
cell_16,3.0242670101357501,1.4613509962938658,1.7142978029293228,2.509053087448966,0.59629697962602057
cell_17,0.13115026332898319,0.00089135799361549941,0.40509515177836214,1.0336765907650332,0.62749528733145976
cell_18,0.72705782895179383,0.028926984041658253,1.1677540367226209,2.5842075543891845,0.43537923702210646
cell_19,0.1704482217227255,1.4545105139050269,0.0020503905631496177,0.028609932359744294,2.2314199194331223
cell_20,1.8170227084078527,0.52517961629716403,1.5201775930020991,2.9344047644117168,0.24934330921574949
