['x'],"['n(x,0)']","['n(x,t_end)']","['p(x,0)']","['p(x,t_end)']"
0.0,0.09321600985831123,0.20135275593251287,0.065399812213302849,0.15047927920517179
0.063466518254339258,0.096718031648773906,0.19752489546441057,0.068333576043079533,0.14865573608945115
0.12693303650867852,0.11343014303436419,0.19671623372008787,0.08070415342916612,0.14908733068347343
0.19039955476301779,0.14170432659708196,0.20310915594704329,0.1015292607630999,0.15501393701460911
0.25386607301735703,0.16966727181933888,0.21259215483625332,0.12241845585596674,0.16339139704834676
0.31733259127169627,0.1825364834769978,0.22000142802670467,0.13262921747598944,0.17027392967669566
0.38079910952603557,0.17222614171435283,0.22384448143278818,0.12601704949647399,0.17446557983915095
0.44426562778037482,0.14278497503606202,0.22523496931382869,0.10520913538668256,0.17678275265611151
0.50773214603471406,0.10695233068421939,0.22570388676045847,0.079360044325732307,0.17839546840421658
0.5711986642890533,0.077024384771654547,0.2266489286928991,0.0575546733945798,0.18040109027392168
0.63466518254339255,0.058950106158080662,0.22837416162466445,0.044358581949090495,0.18305144451449967
0.69813170079773179,0.052899335642545245,0.22904431727991195,0.040085193791883633,0.18487850581197052
0.76159821905207115,0.055958687447052721,0.22662344615848592,0.042701388401302068,0.18420967985155517
0.82506473730641039,0.063790165158269643,0.22192093227980514,0.049019503751102561,0.18165467684584952
0.88853125556074963,0.072073482604727943,0.21850992203589165,0.055773949429803425,0.18011927263946892
0.95199777381508888,0.078031148993166211,0.22005649508848943,0.060808543287099205,0.18266860871240662
1.0154642920694281,0.080894141859648896,0.22760672688174735,0.063482552010238447,0.19026352118330966
1.0789308103237674,0.081209980635811627,0.23836191113295593,0.06417818322881777,0.20065408345743374
1.1423973285781066,0.080063189330261783,0.24698677356936355,0.063716455045951678,0.20937534859869703
1.2058638468324459,0.078922248762981553,0.24857940022961825,0.063249759314734963,0.2122060167310254
1.2693303650867851,0.079609262644101411,0.2415938020825186,0.064248609721840821,0.20769165793797181
1.3327968833411243,0.083527855334469617,0.22952848969336309,0.067884741812137286,0.19870581225625183
1.3962634015954636,0.090480677115782268,0.21935665793133902,0.074052101718510371,0.19123417180530466
1.4597299198498028,0.098478618577710481,0.216366093831352,0.081164141977383003,0.1899523147846163
