x,0.0,0.06346651825433926,0.12693303650867852,0.1903995547630178,0.25386607301735703,0.3173325912716963,0.3807991095260356,0.4442656277803748,0.5077321460347141,0.5711986642890533,0.6346651825433925,0.6981317007977318,0.7615982190520711,0.8250647373064104,0.8885312555607496,0.9519977738150889,1.0154642920694281,1.0789308103237674,1.1423973285781066,1.2058638468324459,1.269330365086785,1.3327968833411243,1.3962634015954636,1.4597299198498028,1.5231964381041423,1.5866629563584815,1.6501294746128208,1.71359599286716,1.7770625111214993,1.8405290293758385,1.9039955476301778,1.967462065884517,2.0309285841388562,2.0943951023931957,2.1578616206475347,2.221328138901874,2.284794657156213,2.3482611754105527,2.4117276936648917,2.475194211919231,2.53866073017357,2.6021272484279097,2.6655937666822487,2.729060284936588,2.792526803190927,2.8559933214452666,2.9194598396996057,2.982926357953945,3.0463928762082846,3.1098593944626236,3.173325912716963,3.236792430971302,3.3002589492256416,3.3637254674799806,3.42719198573432,3.490658503988659,3.5541250222429985,3.6175915404973376,3.681058058751677,3.744524577006016,3.8079910952603555,3.8714576135146945,3.934924131769034,3.998390650023373,4.0618571682777125,4.1253236865320515,4.188790204786391,4.25225672304073,4.3157232412950695,4.3791897595494085,4.442656277803748,4.506122796058087,4.569589314312426,4.6330558325667655,4.696522350821105,4.759988869075444,4.823455387329783,4.886921905584122,4.950388423838462,5.013854942092801,5.07732146034714,5.14078797860148,5.204254496855819,5.267721015110158,5.331187533364497,5.394654051618837,5.458120569873176,5.521587088127515,5.585053606381854,5.648520124636194,5.711986642890533,5.775453161144872,5.838919679399211,5.902386197653551,5.96585271590789,6.029319234162229,6.092785752416569,6.156252270670908,6.219718788925247,6.283185307179586
t_1,0.06665966557851676,0.05894072676771715,0.05884451021531927,0.06663776087195748,0.07957358431466009,0.0938302756277801,0.10501308652794102,0.10919586425591314,0.10478631566392224,0.09324864829680043,0.07828574788471643,0.06436976545053538,0.05507498133920333,0.051785594145837915,0.05350366849026821,0.05801687779801849,0.06366531982614135,0.0699723493606484,0.07662673826215416,0.08260185558980133,0.08681342176605218,0.08928407560478988,0.09113458208463625,0.09354158822853421,0.09704029269121903,0.10099803039278016,0.10698423925375725,0.11480300846935776,0.12435400248504672,0.13385797266117955,0.14062628462335805,0.1436104936207262,0.1446737902406615,0.146818273511629,0.15155496455219117,0.15843933880949732,0.16642763108571904,0.1747857736017329,0.18311695953730128,0.1912798951807517,0.19942106827411193,0.20791862431801741,0.21696832638632754,0.22625827443573532,0.23530421851589114,0.24371837978355942,0.25091439371296637,0.25607594511958565,0.25882668097983175,0.25968701675211225,0.25915260558962233,0.25648505448834935,0.2510139412645469,0.24513085690314002,0.2439565684614913,0.2502408376498355,0.260437313111689,0.2675362908047047,0.26760512317986535,0.2624848321114504,0.2567481475452333,0.25332992732107396,0.25151979025702836,0.24802518062781112,0.24022847720983054,0.22883014505032523,0.21742033158122895,0.20994177474525436,0.20812926479953067,0.21042019443228227,0.21360012204325168,0.21555897591609627,0.2156254053718021,0.21302421196957982,0.20684713625263262,0.1973780059656016,0.18634371421480292,0.1761020765697512,0.16873608395362294,0.16479208587199246,0.16247965375161044,0.15903067002909588,0.1531312118941179,0.14567980934033162,0.13845735379033894,0.13243954776491954,0.12725285985132484,0.12174217294006699,0.11467349379042004,0.10571571473395691,0.09671427775186131,0.0913166159159738,0.09286200764169164,0.10306379882527285,0.1214330125601848,0.14376226898923894,0.16151364663245504,0.16553602578739499,0.15317428136079073,0.1323891577350018
t_2,0.06442529662721765,0.05301190298006711,0.047511587015571885,0.050615457874035735,0.06015777210539251,0.0728491806923077,0.08693931973242248,0.10175664330178356,0.11582056596591266,0.12572917199402664,0.12756905454452963,0.12002363765337522,0.10535502918429189,0.08743435161083962,0.07011129710246927,0.05680654435746882,0.049630811127535354,0.0484674457841641,0.051421106315372125,0.05626351393866091,0.06174492655715848,0.0678320573084319,0.07461362543088107,0.08121204033673435,0.08624600075454388,0.0886212203802252,0.09045103381922431,0.09240176798387724,0.09518108664728175,0.09894351101091775,0.10390891665463269,0.11075581071361405,0.11996744976348822,0.13042910484899994,0.13936536206817537,0.1446296318801814,0.146906125015863,0.1490299019200047,0.15325596452194254,0.15976430528263105,0.16754361209168905,0.1756970078807026,0.18383473683792168,0.19197504896189174,0.2003483213442223,0.20919081958344074,0.21847392217752176,0.22771683032108864,0.2363298785418323,0.24403047747521325,0.25065292886851614,0.25588018269476626,0.259465647842705,0.26151686773072613,0.26207097884215363,0.2604026078316676,0.2559362988195459,0.2506353424328456,0.24911585009719606,0.2544492123313683,0.2640397561672251,0.2713463193610427,0.27201886810906345,0.26732883937539476,0.26177762742264554,0.2585388667127857,0.2569913881683405,0.25365612699593443,0.24562568961006614,0.23345134889039848,0.22083699151404762,0.21203887343413083,0.20916017228783187,0.2108883091729856,0.2139679883417193,0.2159308647041429,0.21568165518012702,0.21236435123369007,0.20545893142759092,0.195650625627013,0.1845177951415224,0.17389057080742662,0.165734086452663,0.1611748213964476,0.15906458528759837,0.15666676707772717,0.1521134343898196,0.14564176698314282,0.13872433885566354,0.13259053528021789,0.12755987126239537,0.12336676586718286,0.11976896857701468,0.11758188256039616,0.11976043470816962,0.1293277880065246,0.1438345529410696,0.15343425812033157,0.14807690283094554,0.12795159836586129
t_3,0.06856787148231246,0.061699617668595094,0.05659926764205953,0.05337741733484418,0.051691635110387386,0.05257422198593563,0.057607088614446675,0.06697101139969405,0.07927905505423086,0.0930598135710371,0.1073572802688019,0.12083962599556053,0.13103127974813042,0.1347032399230072,0.12971010726004623,0.11703009541048491,0.10015447001414982,0.08245499808197225,0.06629499339571017,0.0537909194047052,0.04657127749278757,0.04488931403972151,0.047593862471687065,0.0528040340769927,0.05885602314365965,0.06462247758197491,0.07099866917040623,0.07725253013000626,0.08243895140337565,0.08595014808340279,0.088306682861685,0.09065864795167271,0.09376868489426728,0.09774367490206518,0.10253920595191932,0.10855425480514076,0.1165907937919691,0.12670463450667396,0.13707145571631457,0.1449510128975774,0.14931214126200112,0.1519369957913809,0.15550097027945592,0.16110702922686662,0.16815018454048536,0.17579806765442396,0.18380026806074357,0.1922469089140821,0.2011557941929737,0.2104044516826373,0.21977566301160345,0.2288730722839146,0.23735454774849404,0.24531593946512606,0.25303972615433984,0.2604971783691909,0.2673066030676441,0.27284836119932815,0.27600650900528567,0.2750376286527409,0.26911074548593694,0.2609855395782581,0.25670083528894855,0.26036200123925685,0.2693259982526055,0.27625264954445966,0.27615749056805367,0.27034568821247373,0.26375458606406393,0.25983661398629676,0.2578446672822763,0.25405208289851217,0.2455821099236318,0.2332181368711157,0.22073649062329584,0.21226254513385973,0.209766321837995,0.21185016583283148,0.2151760979283792,0.2172378483102787,0.2169406958752045,0.21334255736747165,0.20580432797016876,0.19512830605226436,0.1832314322341935,0.17210651183270695,0.16357210322236107,0.15864746260968027,0.15634614295629168,0.15422320103939652,0.15063824133261947,0.14588614709860268,0.14145961988150255,0.13902847622384282,0.13994203369471958,0.14462679264077194,0.1510355213191804,0.15395977110213535,0.1486667359288046,0.13617894231006714
t_4,0.0715968862868005,0.06829362056415429,0.06438486897653951,0.05983034332873254,0.05541951144475858,0.05229569666090275,0.05111562356143509,0.05236198072930145,0.056651029611962826,0.06364938879250465,0.07138282011436493,0.07802757828660627,0.08445325240430186,0.09409152036010904,0.10953693788016827,0.12862320002360675,0.14402474687202502,0.14813000821742003,0.1389496138368803,0.12069310671927307,0.09925160601253046,0.07868859114944748,0.0614712158078868,0.0494524988002514,0.04338143103654968,0.042164439725926324,0.04480432211368059,0.049479346492134424,0.05496161449017265,0.06065226019144594,0.06670386043672323,0.07325791105981845,0.0796586126881485,0.08486197912865456,0.08858355476711427,0.09164057020950368,0.09508334164933856,0.09934147202004327,0.10431973132946189,0.11008747940796079,0.11731574634058287,0.12664643679420828,0.1372253932123935,0.14648001100368005,0.15233303417085478,0.15546205690003825,0.15859984868285687,0.1637480722912227,0.17083841869993735,0.1788488600688514,0.18715053734205347,0.19569293647984173,0.20462252798462918,0.21413185965649953,0.22458835637546845,0.23644249070506435,0.2498125991026515,0.2639108508629156,0.2765594832009302,0.2849464374907161,0.287809059105797,0.286561591250657,0.28348384751890116,0.27911063674559056,0.2727618640066424,0.26597417729638345,0.26332184031548916,0.267750072508551,0.27600706215554754,0.2809935312938846,0.27868100183324473,0.2712813307180461,0.2639834787017381,0.25992353037503824,0.2579050331808028,0.2539822867224794,0.2453906582115879,0.23311720008661477,0.22094745375606548,0.21285651805134206,0.21070644478211556,0.2130755873016965,0.21660519014261873,0.21876003298411434,0.21844065411497693,0.21467587373853383,0.20674225369947355,0.19542703654417903,0.18280639349658986,0.17113858608291316,0.16259481165522438,0.15868472850364942,0.1587727420115448,0.16018283393929755,0.1605087470518651,0.15911016772271583,0.15640573560331722,0.1526927746327132,0.147927093804135,0.14219470484431931
t_5,0.08220374981253187,0.07788873293465039,0.0737200028316443,0.07046159137079204,0.06786002898082939,0.06515762894674217,0.06194061499331956,0.05879892086351662,0.05696033141831445,0.05715374288159862,0.0594571513858157,0.06389854908491699,0.06989483465373647,0.07546479328834999,0.07868855919182592,0.0804525796363026,0.08495007351871639,0.09651120339809502,0.11494134602085386,0.13348489895818158,0.14267673230687491,0.1380387370647124,0.12364383420238276,0.10719124454967154,0.09291248254428548,0.07971822138260941,0.0673333214425814,0.055706990212885735,0.046905759860663344,0.04231761162793473,0.041929952062314264,0.04496334715408184,0.050263167862267435,0.05659322727694943,0.06336065418448593,0.07071483679019805,0.07854886418680725,0.08586986904254287,0.09158272980049613,0.09564535214057876,0.09903851757190162,0.10272010028577204,0.10700620430949993,0.11195365736562056,0.11807126929158485,0.12630811285573634,0.1367739523773021,0.14754568889467715,0.15580869556461144,0.1606569624685208,0.16404221564820862,0.16859051066856579,0.1752481549971814,0.18353526865145078,0.19328925726985566,0.20540020477526078,0.2207844003035881,0.23854798497946045,0.2554278562718135,0.2678948704582459,0.2751586931188249,0.27954966890957533,0.2837104852386019,0.28811260318472837,0.2915035944921681,0.29274200857396454,0.2912584016114192,0.2863510994481137,0.27808817114431356,0.2696322575431627,0.2663779025065802,0.27060305046102917,0.2779906750267566,0.2814037753612904,0.2777429573554004,0.269964466610737,0.26321800878434315,0.2601476407469017,0.2590903778906556,0.2558571892329335,0.2476604980881523,0.23555703582829676,0.2233631338054733,0.2150548750747725,0.2125067653841387,0.21424437096359739,0.2167843456348504,0.2176764198638034,0.21638116426945336,0.21272008686996763,0.206394286921008,0.1979344016326552,0.18865958966084143,0.1799097706022126,0.17319916206651187,0.17008243126787814,0.17039302904130663,0.17130399103440877,0.16934784133446434,0.16326042301429225
t_6,0.09388030872419946,0.09066260978869972,0.0874021101274556,0.08388120818779368,0.08009015866940307,0.07633752249761416,0.07293748645457908,0.06991478425330519,0.06707317390806879,0.06423167598065123,0.06155540247186637,0.060124872422421274,0.06172250530666416,0.06702137184349359,0.07403565165574337,0.07910177582005155,0.07992906033469291,0.07784207921262609,0.07646683368225776,0.07822815864711706,0.08318828527360353,0.09064224317557698,0.09976864859236015,0.10906337379937632,0.11687336640585926,0.12091337811345768,0.12052332823145634,0.11245548170616303,0.09781082419745396,0.08176437037492591,0.0691450422933867,0.06102493648955122,0.05580911419561983,0.051887076549662355,0.048977544837333235,0.048073441284353556,0.05031264813910623,0.05561261236647842,0.06274206997232154,0.07066256825753331,0.07898490246866358,0.08709458239102082,0.09382047632949608,0.09845622829456717,0.1016144614530109,0.10463997310538647,0.10846893788612139,0.11336002360404075,0.11952049704017133,0.1276154087721606,0.1381293506339054,0.14990320958933379,0.1601573814838986,0.16715682240125965,0.1726818017258215,0.18087647630110393,0.19436066672428737,0.21167930220269485,0.2283901523829639,0.24058854646235264,0.24788337274943553,0.2531955286402806,0.2596739835976007,0.268154737491986,0.27751864652539676,0.2863563828789327,0.2935426340693905,0.2980536072448072,0.29930700639941415,0.29752179936333484,0.2929588298472754,0.2852010336216633,0.2748085326440717,0.2656892038308556,0.2633214890920802,0.2690518605964528,0.2775310100884867,0.28142260572708144,0.27808875407205613,0.270853293632293,0.26483747938380525,0.2625018456340864,0.26205235677328365,0.2591657017967584,0.25084924255301067,0.23793445156269466,0.2240798353319633,0.2134129926993865,0.2086213655152052,0.20952510052114015,0.21352214757776894,0.2180221314056679,0.22157929571196983,0.22275879428925296,0.2200969521314223,0.21391522826331144,0.20643597944410563,0.1994151610973972,0.19289891074006973,0.18645060535533614
t_7,0.11872639949689241,0.10993825962154143,0.1005095575357174,0.09322858290565147,0.089167352640741,0.08745587623847584,0.08622242201105038,0.08410217634505544,0.08097443514407095,0.07752008490606105,0.07445183095477015,0.07216562970358013,0.07085794228707726,0.07060277021458208,0.07134066768931971,0.0732207528584214,0.07648109057373353,0.08014625214297454,0.08153635929663682,0.07844233973250313,0.07194914223630201,0.06626349195527136,0.06517945012348209,0.06902777022862118,0.0754141483427163,0.08160459880817285,0.08800012890711846,0.09361834892811824,0.09748244313339256,0.09903056918360194,0.09851389180770284,0.09591346544744556,0.09064687468064386,0.08305832774164741,0.07529124084994995,0.06958380146133958,0.06607416488688354,0.06343590967022948,0.061350545253436486,0.06106605087944441,0.06357163054355151,0.06819645632247356,0.07329000067011233,0.07793976089801392,0.08264151060073892,0.08818358294268126,0.09428104098189116,0.09979843574917162,0.10416559978040427,0.10798218885667292,0.11218764271982086,0.11722890307451729,0.1233296588054067,0.13136769322177203,0.14304504335069004,0.15945213493124177,0.1791014518277226,0.1978979927463659,0.21161387187990766,0.21872311739061992,0.22130577844295687,0.223394639218512,0.22816914606012018,0.23641189779088484,0.24707705942869507,0.25861232397786715,0.2696689032703428,0.2792589872536347,0.286917657735775,0.29261148817008886,0.29620084959780396,0.29728664791165915,0.29583701551745756,0.2924512615638293,0.2873307254567239,0.2797092107011968,0.26996189000856596,0.26201435294818093,0.2612335676944563,0.2686553625390517,0.27863221753217643,0.2836454752189931,0.2809402015709235,0.27375595846889056,0.2672016972425109,0.26385239554339895,0.2621174697033436,0.25787189117145004,0.24845470860000057,0.23537445958004216,0.22291491154333534,0.21513024347397527,0.21407862476696035,0.21892141180988875,0.2265591780826053,0.23442327439075494,0.24175236502088604,0.24697324084872932,0.24601254400071643,0.2357960828919699
t_8,0.13501659546728792,0.13286242330824105,0.12728194325638262,0.12006827678779099,0.11237133848432132,0.10490838442962695,0.09832071785627224,0.09337679659954036,0.09062330305199397,0.08959358929306678,0.08891061641864405,0.08746163100863974,0.08518122887055009,0.0828538281527911,0.08144919608195686,0.08137123874810169,0.08199099412046647,0.08174267420525139,0.07891757724622454,0.07315845433347029,0.06638467983415054,0.06159740553021699,0.06071551859627692,0.06387833373619473,0.0699742770261264,0.07621408286347561,0.08061158874765677,0.08090889551006325,0.07827845083536442,0.07535889291687131,0.07353196493104078,0.0729784317580029,0.07418978287202971,0.0773494174152963,0.0810213341317448,0.08300352945986694,0.08231027787682434,0.08013050193740126,0.07884631491084262,0.07956419947070638,0.08077923058329102,0.08004245598046925,0.07652639951586143,0.07171424889146212,0.06840549927520065,0.06910683879820458,0.07426939306479695,0.08200658154136299,0.09019857992016064,0.098143828664755,0.10554144024471611,0.11134994646218081,0.11493160615036907,0.11755703077612631,0.12198017138134745,0.13091864730200217,0.14575189569147556,0.1652544770214328,0.1849658151939603,0.1991083412958785,0.2048183002224345,0.20475529932547576,0.20477437302345022,0.20895335378051386,0.217350185589648,0.22783691306742632,0.23862127800500652,0.2489506653695023,0.2586059475032741,0.2674031982246502,0.2750137589825532,0.281158096675797,0.28595066483967335,0.2896901837235828,0.29224897292654994,0.29310100247612964,0.2921288455355496,0.2898940610169291,0.28645088416812625,0.28063862484815466,0.2723019978211752,0.265053588020509,0.26444935748662585,0.27204169618339596,0.2824059616040888,0.28753077400817034,0.28381808411898235,0.27417002410552727,0.26449222967017527,0.2593560567773615,0.2595016110631887,0.26148905484525103,0.2603721190161308,0.25406169046599264,0.24519777111700136,0.23935689777743804,0.24146171471085004,0.25152155585239866,0.26307935381603464,0.2681491603510597
t_9,0.13890182667337214,0.13331516146714986,0.13012665533226087,0.12969885892072108,0.13077154928223622,0.13146926166832928,0.12987650421656122,0.1250238737814929,0.11764472224047591,0.10941898891176761,0.10192171979684632,0.09647243326767095,0.0937924100430368,0.09319337729482079,0.09290158798519606,0.09155766621105672,0.08892836253438179,0.08518553388524294,0.08018410780449499,0.073921237343212,0.0674696273452627,0.0626110430500954,0.060242619861724835,0.059941689770667675,0.06119695772865255,0.06356802978461418,0.06787447130293303,0.07327821904032607,0.07882127360172726,0.0827345461420992,0.08342381184292266,0.08111971766402719,0.0775081018742828,0.07388083263696076,0.07086857483445456,0.06929079718286273,0.06953439137388413,0.0705803948975654,0.07123921406507301,0.07184481847920711,0.07339772271319997,0.07580216132166658,0.07829776155530654,0.08089449417802907,0.08386074391212742,0.08614793721441467,0.08600792679625768,0.08342744162451175,0.08071731908898115,0.08059025629128606,0.08449873839968954,0.09226898021052368,0.10228346991284004,0.11245424057467364,0.12174627319473018,0.13076845411502222,0.14078852885171578,0.15176481661511926,0.16127172441850873,0.16660587678528138,0.1685472615823465,0.17154215704495845,0.1790629292331045,0.18985258515833206,0.19990378206772705,0.2072664512831346,0.21340357053816075,0.22034232741495818,0.22833402602371533,0.23645610159998048,0.2440430140793812,0.2510131607437547,0.2575358781879604,0.26378796385862957,0.2697848091557272,0.2754321171287478,0.2807677488370897,0.2857592036933662,0.289852248537856,0.2921868923242081,0.29249398394239656,0.29138637846274656,0.28904980929700075,0.2841542242503532,0.2757825612909987,0.2667028998707213,0.26270020142148737,0.2670115600647318,0.27620122802839014,0.2831411471936932,0.28385247193706714,0.28032031080916275,0.277399411458537,0.278563802822423,0.2839766285725721,0.29082157828734023,0.295229210265085,0.29435663672319845,0.2872919570925087,0.27586540798769665
