['theta(0)'],['theta(t_end)']
2.8792600694814805,6.202139468186774
5.1933320512499295,5.351158158762248
3.0509492810320427,5.612424350252234
2.4249768140744026,1.2679408231901779
4.629210356155225,0.1322326846724828
3.1170656233682843,0.6377027857592316
0.2687309398182715,1.0066746317001916
0.456416040643731,0.7592715442484497
0.4585488258803839,5.998458478086418
2.389785857669629,0.3252497485895746
3.15758854286469,5.5900301052673775
3.456178475996103,0.16849003369558294
0.5363954870182165,5.128282101532014
4.687861950163181,2.8611313949699304
4.403135121070012,5.308502454029188
3.555352989500465,5.675341514733495
3.901930590456569,5.085626396798956
3.1159992307499578,1.0418655881049652
2.881392854718133,6.062442035186006
5.478058880343098,5.905682320292014
3.5414898854622208,3.001895220589025
2.4143128878911377,6.208537823896733
2.206366327317475,5.860893830322302
0.9032345477225237,0.19621624177207125
2.448437451677585,2.47403087451742
2.8366043647484216,1.9888222331788743
3.7494364460358836,6.178678830583592
3.194912284506117,0.5182668125066665
2.7448945995723446,5.875823326978873
2.1594450521111104,1.2146211922738541
2.6499856565412885,0.2580670136350068
3.2215720999642787,5.680673477825128
1.792605991406803,6.099765776827432
1.6390454543677908,0.20368099010035656
4.309292570657282,6.048578931147762
1.198625302998957,0.13329907729080928
2.9112518480312746,0.724080587843676
3.397526881988147,1.7456847162004383
2.3513957234098757,6.002724048559723
1.7862076356968444,3.6076062277984624
4.438326077474786,5.080294433707323
4.788102856285869,1.221019547983813
4.885144584553578,0.8104583899281204
5.176269769356706,0.5225323829799724
3.6449299694398887,5.3159672023574736
2.9901649017874337,0.9832139940970093
4.868082302660355,5.085626396798956
2.205299934699149,6.18507718629355
0.0415893121147325,5.57723339384746
2.066668894316707,3.4209875195913293
0.45321686278875156,1.8544567632697386
4.943796178561534,1.612385638909629
6.056043679476047,5.510050658892892
1.6358462765128114,5.474859702488119
4.78490367843089,1.234882652022057
1.6742364107725645,1.9536312767741009
4.490579315772783,1.5121447327869404
3.9680469327928107,1.0962516116396155
4.3711433425202175,0.643034748850864
2.77048802241218,5.146410776043565
5.760652924199614,5.326631128540739
4.61854642997196,5.949404417643399
2.6211930558464736,5.325564735922412
2.6371889451213706,6.187209971530203
3.8240839293187365,6.005923226414703
3.393261311514841,5.5281793334044425
