x
0.010859495080353,0.0743260133346925,0.137792531589031,0.201259049843372,0.26472556809771,0.328192086352049,0.391658604606389,0.455125122860728,0.518591641115067,0.582058159369406,0.645524677623747,0.708991195878085,0.772457714132425,0.835924232386763,0.899390750641103,0.962857268895441,1.02632378714978,1.08979030540412,1.15325682365846,1.2167233419128,1.28018986016714,1.34365637842148,1.40712289667582,1.47058941493016,1.5340559331845,1.5340559331845,1.59752245143883,1.66098896969317,1.72445548794751,1.78792200620185,1.85138852445619,1.91485504271053,1.97832156096487,2.04178807921921,2.10525459747355,2.16872111572789,2.23218763398223,2.29565415223657,2.35912067049091,2.42258718874524,2.48605370699958,2.54952022525392,2.61298674350826,2.6764532617626,2.73991978001694,2.80338629827128,2.86685281652562,2.93031933477996,2.9937858530343,3.05725237128864,3.12071888954298,3.18418540779732,3.24765192605166,3.31111844430599,3.37458496256033,3.43805148081467,3.50151799906901,3.56498451732335,3.62845103557769,3.69191755383203,3.75538407208637,3.81885059034071,3.88231710859505,3.94578362684939,4.00925014510373,4.07271666335807,4.1361831816124,4.19964969986674,4.26311621812108,4.32658273637542,4.39004925462976,4.4535157728841,4.51698229113844,4.58044880939278,4.64391532764712,4.70738184590146,4.7708483641558,4.83431488241014,4.89778140066448,4.96124791891882,5.02471443717315,5.08818095542749,5.15164747368183,5.21511399193617,5.27858051019051,5.34204702844485,5.40551354669919,5.46898006495353,5.53244658320787,5.59591310146221,5.65937961971655,5.72284613797089,5.78631265622522,5.84977917447956,5.9132456927339,5.97671221098824,6.04017872924258,6.10364524749692,6.16711176575126,6.2305782840056
u
0.78436740813334271,1.7323063137246548,2.4526682340249333,2.8761462611098274,3.0136122412616295,2.9137334110086019,2.6389624216649432,2.2397534657828495,1.7445467810194313,1.1892910014887987,0.58377440625166177,0.0034350821834664425,-0.44690401886499509,-0.76214867254969942,-0.98522931644042033,-1.1434241126385385,-1.2612141954706666,-1.3457341595978471,-1.4748721470007715,-1.7410912955955857,-2.0150843118374873,-2.0893475740800493,-1.8363673113590282,-1.2479384661262687,-0.40050594128806416,0.58937120032251467,1.5360828009743663,2.2776630895815253,2.7326916126282041,2.8975813141017803,2.8326434272088012,2.5901906795392815,2.2097937280003084,1.7395471263618814,1.2210185357233243,0.6653935662696483,0.12066798726330719,-0.32891507942377174,-0.65509858264841292,-0.87755296331219868,-1.0104788349279732,-1.0829217336089187,-1.1321644718659822,-1.2479623863431495,-1.5622981911662481,-1.9460587201494743,-2.1524856453167001,-2.0184638306403184,-1.4927252241996356,-0.6126871696823315,0.44379761035993959,1.4448046268305585,2.1827867080126975,2.6221339665178398,2.8044624566490484,2.7720026037363055,2.5761123453383776,2.2164804549179866,1.7274089689094512,1.1981537382940655,0.65707623773487667,0.10963246643040692,-0.30930776199058141,-0.61101715943814638,-0.81900065814080314,-0.93364368480193571,-0.95831012767821333,-0.9702031815375145,-1.1059554503967584,-1.4842602944842282,-1.9428619814253285,-2.2172255948992206,-2.1193698901837266,-1.6144898836377342,-0.75522323120143686,0.27453152695285499,1.2651980514485524,2.0508401913188177,2.5719322878947803,2.8089140673031112,2.8098092780902406,2.5997043006595444,2.2321992947348166,1.7563245392624658,1.2378573496053829,0.69733098726000242,0.15777108809695478,-0.28699452380844848,-0.60042724982100704,-0.78959314084228105,-0.88223380830396958,-0.9000347135540181,-0.93593316898067536,-1.1019323145316131,-1.5141048092436804,-2.0082951954106107,-2.3085507854258962,-2.2239469208718723,-1.7002483468865517,-0.82658140302928018,0.22857787133309637,1.257417971072109,2.0738483287120197,2.5842505225235892,2.8013358457239592,2.7840738292786007,2.5764874069315837,2.2050976525992061,1.7230363340999113,1.192998133189823,0.65751467772454231,0.093036894510230783,-0.33168593308617234,-0.6194438420115409,-0.78571261023046368,-0.86835024436807584,-0.88395050174072121,-0.91314427108596563,-1.1001892566055849,-1.5093750803568857,-2.0213128296028677,-2.3287256773482237,-2.2268140553713769,-1.6598324962854096,-0.7397286475559961,0.34533399019245514,1.3751328051120923,2.1598786411338238,2.6375547421626573,2.8252437415665588,2.7662039667475944,2.5262210415868322,2.1198214536416988,1.6104747175565028,1.0634476726189657,0.49490741594250642,-0.018182464769392892,-0.41318203169979129,-0.67640119532528087,-0.81959184904814353,-0.87654652318802306,-0.89551179817544724,-0.9403172188685246,-1.1507227177239943,-1.5979641965675089,-2.0958418495506148,-2.3552637849443827,-2.1889900831089224,-1.5739251257974516,-0.61219723520183145,0.50586922668047962,1.5286401391372832,2.2668419749417095,2.6830785435079569,2.8164448994322089,2.7294615361563874,2.4600121669229327,2.0387729961947501,1.5253217122583715,0.97523990821346784,0.38173486479051777,-0.10940795694064365,-0.48083354939711853,-0.69529389812102549,-0.82277525767961779,-0.88636611268010057,-0.87598480202767548,-0.9068409929293102,-1.159066625923117,-1.6436243430450328,-2.1397439396629658,-2.3530067697054848,-2.1289275470563953,-1.4445160362851968,-0.43195105733306827,0.68646242315688244,1.6695373403026261,2.35019221940617,2.7262565681903501,2.8289110323843416,2.7046177794166657,2.4062343929600587,1.9606498692684113,1.4316643220325911,0.87908045901595655,0.29016304720810709,-0.19930906083519262,-0.54399092669246274,-0.74754099056375356,-0.85442751748935164,-0.89216494946272951,-0.86968387003892844,-0.94198949680349076,-1.2477709702170299,-1.7763210286209519,-2.248680672737541,-2.3881312104665193,-2.0738586628748292,-1.3255023347244932,-0.27604542069686755,0.86434850836130328,1.8286053647078351,2.4666383508249159,2.7894681839571991,2.8458839149415329,2.6852550910205863,2.3508995241679673,1.8856054611171653,1.3506066615953838,0.78694054767677724,0.18471268620927417,-0.27314369010665385,-0.57871160947634204,-0.76363590700266482,-0.86485107594746669,-0.89877181338191425,-0.87538956429288906,-0.9453371595751997,-1.2825265729751572,-1.8275689507670503,-2.2858468158116425,-2.3670283559265237,-1.9724255458466791,-1.1640476969620792,-0.097834058764530996,1.0130522681310981,1.9327873953773245,2.5250361526766341,2.8049780673658322,2.8206583333778767,2.6365459067261923,2.2810904354358517,1.8034818411738396,1.2628602318071129,0.70035485184950308,0.12082259313983801,-0.32709970623035967,-0.60600574627160686,-0.76732903731999169,-0.85153527178713873,-0.86894171932917275,-0.8430892782668602,-0.94202280363685587,-1.3359427887119339,-1.9260930343162925,-2.3535658578849628,-2.3628610662756722,-1.8849751329049611,-0.99670781936248276,0.10541455976496938,1.185555620277527,2.0334259628696891,2.5709884990015426,2.8044469002655377,2.784431335763534,2.5640683031069194,2.1801930797603521,1.6798724708300945,1.1376602024927709,0.56773198109470113,0.015693608928158187,-0.3971534722040797,-0.64675902646120853,-0.79082408540632509,-0.86486442784632711,-0.85904890557508984,-0.82519686724890862,-0.99368319577411413,-1.4839998382532524,-2.0797618244176861,-2.417517281928963,-2.3141903688167345,-1.7473132075498197,-0.8049848619443678,0.32434700660836535,1.3942279036538749,2.1921296160379486,2.6564354892728943,2.8362553610686212,2.7843909038563215,2.5376974361146361,2.1289715605854749,1.6142375538275016,1.0649329188545442,0.48819918846603183,-0.043364609724872882,-0.41882232121122409,-0.65797306279634515,-0.79939010249896869,-0.8665890099600646,-0.84554909002210155,-0.85061574746577873,-1.0672838141499676,-1.5882203339782057,-2.1439893537327537,-2.4303690606766883,-2.2631950998875743,-1.6160842922087548,-0.61670761082326564
m1
(-0.629767432902-0.185206843663j),(-0.567149798713-0.34280989512j),(-0.477192745464-0.4791062561j),(-0.366249251829-0.585616062381j),(-0.241162709311-0.658885396504j),(-0.107232817662-0.699261658842j),(0.0322851846541-0.707542591571j),(0.173348333377-0.685397552728j),(0.311639719904-0.636276033225j),(0.440834245442-0.560130078738j),(0.566154234079-0.435566315363j),(0.664183317868-0.26637142231j),(0.714600485731-0.0830601909717j),(0.707435724674+0.118771724006j),(0.642196673602+0.304482411116j),(0.538363450959+0.458672763791j),(0.386146274323+0.587999479226j),(0.201532918407+0.671587175221j),(0.00494817584972+0.701635383132j),(-0.189303000568+0.677787968595j),(-0.360600525597+0.602562878685j),(-0.502164701063+0.489280609641j),(-0.605649660805+0.34609918792j),(-0.667562153154+0.182951865719j),(-0.685800561804+0.0112814111643j),(-0.660743394965-0.162651471727j),(-0.598248692504-0.326095662224j),(-0.508148353357-0.467601508272j),(-0.396867986423-0.581058804555j),(-0.269429735168-0.662524628781j),(-0.12880990283-0.709057949985j),(0.0211756183013-0.719563190329j),(0.173341118563-0.695550516808j),(0.316104656533-0.644412489126j),(0.445393378378-0.570891557295j),(0.567995806468-0.456769574956j),(0.668314739203-0.291485521063j),(0.726718139447-0.102433765192j),(0.726454130982+0.0920932758258j),(0.671204905275+0.287124755216j),(0.568095423898+0.459215495834j),(0.424967781049+0.592899571464j),(0.237624430108+0.689907119576j),(0.0363452154303+0.725472145779j),(-0.160485774736+0.704278215403j),(-0.344601082369+0.637207295878j),(-0.496255435717+0.526596830447j),(-0.612989276633+0.384039156942j),(-0.688325329841+0.218033844933j),(-0.717650462939+0.0378752327569j),(-0.700156597927-0.14623737396j),(-0.638473960808-0.321449725837j),(-0.545173312714-0.474600717434j),(-0.427786539713-0.596374830479j),(-0.292365244317-0.682403869027j),(-0.143886676969-0.731559755852j),(0.0122646135896-0.744301079771j),(0.171750392512-0.721869176638j),(0.32220518078-0.670225368213j),(0.458135559924-0.595634707567j),(0.585774567502-0.479046065383j),(0.697788308791-0.29990162035j),(0.755072475964-0.0990197371489j),(0.753829539075+0.10516797324j),(0.701481225044+0.297353225008j),(0.59111223447+0.478716055507j),(0.437189344104+0.622803435965j),(0.242650974415+0.722828548194j),(0.0309391490949+0.759393781713j),(-0.175352349129+0.736435248987j),(-0.365537590297+0.665745827794j),(-0.522315781804+0.550468746675j),(-0.64073502406+0.399499841425j),(-0.715742589204+0.22607532636j),(-0.743822152336+0.0389715743978j),(-0.722636330913-0.150330770989j),(-0.656676535442-0.329006285151j),(-0.558696580868-0.484374536241j),(-0.435866951191-0.608940822187j),(-0.295343857565-0.697356775392j),(-0.14170056666-0.748072113034j),(0.0219465388023-0.759137139205j),(0.183778982058-0.733077846061j),(0.335303746629-0.678814685036j),(0.473182104253-0.598983745406j),(0.600582984126-0.478794652666j),(0.709213119825-0.30135832997j),(0.769835571955-0.102796410946j),(0.770144711577+0.10966716939j),(0.715350207321+0.312047109831j),(0.605276592357+0.495099759621j),(0.452409613102+0.640075843361j),(0.263777954147+0.729492952194j),(0.0448166222923+0.77276421833j),(-0.171982041365+0.754553381168j),(-0.369769248046+0.682569070233j),(-0.535135137133+0.563215036203j),(-0.659818671313+0.406097677282j),(-0.736863938765+0.225525608944j),(-0.76377100026+0.0332941007979j),(-0.739635269446-0.16136944179j),(-0.668782386234-0.344133175653j),(-0.564170521191-0.502317586842j),(-0.43583951804-0.626668839101j),(-0.291023190604-0.713757378515j),(-0.133351491761-0.761325603738j),(0.0324066813414-0.769538509998j),(0.196273845321-0.741412392277j),(0.350171460664-0.683864197139j),(0.491267208377-0.598580473942j),(0.61807918291-0.473249015942j),(0.730355559491-0.28780979694j),(0.787111557148-0.0819350288485j),(0.781683187596+0.131878103537j),(0.715030661931+0.347664724513j),(0.593548262013+0.53209443473j),(0.432006403039+0.67059899029j),(0.228967456578+0.765960564947j),(0.00950785543823+0.796586315161j),(-0.21090907378+0.770138247558j),(-0.404629357247+0.687207420673j),(-0.56497972945+0.558333834635j),(-0.68395073183+0.39635953662j),(-0.755736060306+0.211152238985j),(-0.778033056214+0.0155708132041j),(-0.748920775028-0.181625405242j),(-0.673590717868-0.366850628228j),(-0.564918399795-0.525925854911j),(-0.432528894178-0.649458859917j),(-0.282509679219-0.733788420819j),(-0.120886554862-0.77774928865j),(0.0473033331806-0.782602905574j),(0.216767322099-0.749180801384j),(0.375348111462-0.684543019236j),(0.517994929322-0.593296029336j),(0.647498592851-0.451588967379j),(0.746729115024-0.270717305847j),(0.796826682238-0.063710030877j),(0.783432545968+0.160032857967j),(0.712393198406+0.364041342358j),(0.587854666799+0.547857189144j),(0.419777079076+0.685158691227j),(0.212477633255+0.773582853769j),(-0.0124617053196+0.800831039297j),(-0.23137348615+0.768220764641j),(-0.425788120094+0.679836151925j),(-0.582571419334+0.545806783581j),(-0.697215342538+0.378250911046j),(-0.763756585811+0.190722382647j),(-0.780289608967-0.00702997097566j),(-0.74505352872-0.204981143673j),(-0.664597863452-0.38803978914j),(-0.552875790332-0.542758313807j),(-0.417906905453-0.661397075656j),(-0.265945710975-0.741317664913j),(-0.102918062298-0.780652561881j),(0.0666701441278-0.780586761865j),(0.235138754144-0.742967108072j),(0.391380331451-0.675934195445j),(0.532805736628-0.581911928209j),(0.667681725081-0.428166028462j),(0.762209513216-0.232760295132j),(0.805395244144-0.0151775346737j),(0.779959739523+0.207700759797j),(0.692501029264+0.410997625903j),(0.562511918885+0.575802428546j),(0.379577038528+0.714141458976j),(0.162932622604+0.794183904336j),(-0.0596447048278+0.805752045753j),(-0.277558657209+0.760555086521j),(-0.465346445298+0.658125218298j),(-0.613405916254+0.514824843991j),(-0.717505204173+0.342987462557j),(-0.774520427621+0.151569620103j),(-0.780570789451-0.0479119257842j),(-0.734620800179-0.244279533702j),(-0.646151474383-0.423636900896j),(-0.527976040597-0.572407464742j),(-0.38912722502-0.683209867508j),(-0.234809551549-0.755201081516j),(-0.0680572690594-0.78685077904j),(0.103511532094-0.778064865934j),(0.271303946751-0.732730217752j),(0.425367563886-0.658412199234j),(0.561499248874-0.557980385513j),(0.690249240837-0.391734291156j),(0.775646417152-0.191345748866j),(0.799933267735+0.0280039498648j),(0.762149231767+0.246072867733j),(0.671140348967+0.441622415756j),(0.538763985568+0.596839726713j),(0.351567558834+0.728285968364j),(0.139910789158+0.792591269145j),(-0.0886244749976+0.800963522252j),(-0.302807841829+0.748355699676j),(-0.487061041315+0.641371910999j),(-0.630994844163+0.493557267286j),(-0.729477498162+0.317011642621j),(-0.779429163125+0.123200795543j),(-0.778146405031-0.0776344082485j),(-0.724638891516-0.27331556073j),(-0.631714434854-0.448422143417j),(-0.510735293228-0.591972260289j),(-0.368364241793-0.698134812484j),(-0.210936284995-0.764079743603j),(-0.0433434747441-0.789380256018j),(0.128451758858-0.774611081986j),(0.294004784338-0.724738573259j),(0.444503540712-0.648419936223j),(0.57994094153-0.54420577829j),(0.708610658626-0.365342143113j),(0.785315888516-0.162766085479j),(0.802135326545+0.0603711953571j),(0.755633406203+0.271392185413j),(0.655514910854+0.467381610504j),(0.50971518131+0.62401362591j),(0.316490101871+0.743166718568j),(0.0938849179755+0.803396860657j),(-0.132737821194+0.797766322238j),(-0.34319299324+0.732253132349j),(-0.519005042693+0.615164478892j),(-0.653307187581+0.460925594018j),(-0.742452073268+0.280528961717j),(-0.78269136883+0.0853177838165j),(-0.77111844787-0.114357280622j),(-0.708387524703-0.306853557998j),(-0.608473713093-0.476391734626j),(-0.482987523344-0.612641113522j),(-0.337760730632-0.710974762641j),(-0.177902575894-0.769881107845j),(-0.00880803241694-0.786726532375j),(0.16312237677-0.763593243023j),(0.326154585054-0.706610616057j),(0.472011628087-0.624637387947j),(0.603423678785-0.509926823628j),(0.722685830178-0.327647882527j),(0.790873874105-0.119893408462j),(0.796677938501+0.0997586013409j),(0.741037527515+0.31235691285j),(0.63248849014+0.502066842903j),(0.481895224849+0.65037336909j),(0.279968630549+0.763214204129j),(0.0547093034992+0.809626398699j),(-0.17092601797+0.791470480242j),(-0.374939898611+0.715366411779j),(-0.545800131749+0.591245865408j),(-0.674039010231+0.431412751925j),(-0.756147593263+0.246689867535j),(-0.789312629897+0.0478249915481j),(-0.768625600039-0.154134046294j),(-0.6967519928-0.345494720699j),(-0.590139040015-0.510846283201j),(-0.458039030335-0.640581163909j),(-0.307930732719-0.731033698222j),(-0.144896637401-0.781437697844j),(0.0271794607116-0.79003492591j),(0.200716617221-0.75734521263j),(0.361844360035-0.693578562123j),(0.504117100028-0.606912495935j),(0.634022876614-0.477356409025j),(0.741757066063-0.286509491044j),(0.798541473879-0.0810008103961j),(0.79474385147+0.143743435967j),(0.728284406081+0.351233323331j),(0.610488747078+0.528722066795j),(0.443959212072+0.677097820539j),(0.228584007287+0.784486831558j),(0.00381390019729+0.811565740581j),(-0.219124684351+0.779308916344j),(-0.416815104259+0.693385808348j),(-0.577783359624+0.560980004657j),(-0.694493100423+0.396147052597j),(-0.764861096749+0.209251099565j),(-0.786157830619+0.0109806332252j),(-0.754396481048-0.188479107205j),(-0.675595604867-0.374324366134j),(-0.56438435199-0.532606383661j),(-0.429682470566-0.654953451662j),(-0.278475354608-0.737591001211j),(-0.114921442465-0.77974746175j),(0.056657832163-0.78041969002j),(0.226564091121-0.742470530666j),(0.381061725357-0.677944709461j),(0.519508423889-0.590642816967j),(0.64857294784-0.452191472324j),(0.750564101677-0.258206291339j),(0.795872643851-0.0450182032829j),(0.781739281115+0.166239166831j),(0.712405094863+0.368846633005j),(0.594690120984+0.539798488322j),(0.420136905905+0.691975529366j),(0.209303922552+0.783345650458j),(-0.0169814655345+0.806825346679j),(-0.234997334155+0.768894885749j),(-0.428976139462+0.675590005159j),(-0.586256220423+0.541068224277j),(-0.700319207503+0.374053249067j),(-0.767475866218+0.184272687648j),(-0.783417642948-0.0158602120654j)
abs_m1
0.65643628364294959,0.66270469922341135,0.67620686254827556,0.69071317273053723,0.70163339293964111,0.70743603577343162,0.70827879541539773,0.70697910150891263,0.70849594598611587,0.71279768312012259,0.71431689875340332,0.71560688534797379,0.71941146052228833,0.71733675980596889,0.71072224269724504,0.7072594358315154,0.70345741359579073,0.70117390932870982,0.70165283103999088,0.70372733099946427,0.70222130545145445,0.70111689607651884,0.69756444828579967,0.6921781660046632,0.68589334506748434,0.68046846748711765,0.68135150913769105,0.6905547911339619,0.70365725534416257,0.71521413991483185,0.72066300550578166,0.7198747055468776,0.71682470996508529,0.71776710012637157,0.72408040416343511,0.72887425580229892,0.72911480551842589,0.73390185341925396,0.73226824038224325,0.73003880028602575,0.73048701717972464,0.72947071001643593,0.72968294719382043,0.72638199935469339,0.72233197948320294,0.7244191078999167,0.72358391311283388,0.72335463455446158,0.72203221343488355,0.71864923308455408,0.71526542707082619,0.7148278987775557,0.72281379475224561,0.73393750550592451,0.74239644163182494,0.74557565155482597,0.74440212123226657,0.74201974738470056,0.74365194998558282,0.75144453962026514,0.75671459394629903,0.75950609330970009,0.76153749238225288,0.76113026255515059,0.7619021259399793,0.76064626176745742,0.76093274502257335,0.7624700685723711,0.76002378031990003,0.75702399056853131,0.75949669989117685,0.75883438047241136,0.7550771446389184,0.75059809964434554,0.74484238461353591,0.73810744980722942,0.73448567574110801,0.73943259383951221,0.74885841389790953,0.75732058362806576,0.76137437367630789,0.75945430849161988,0.75576308631179767,0.75711160281972867,0.76333664332702389,0.76807827741907764,0.77058425391006757,0.77666846849295201,0.77791372581508667,0.78044815194093664,0.78197412056384219,0.78381856528252492,0.77571823260395301,0.774062702088265,0.7739047923254404,0.77629236273387392,0.77690462220231038,0.77477480760971262,0.77060383112331643,0.76449632960899661,0.75703396789889188,0.75212866101661069,0.75538820154435682,0.76332818589780749,0.77080742916342226,0.7729160984626483,0.77022056020718799,0.76695225260731315,0.76830351554074272,0.77436558149918766,0.77845135200365412,0.78501829436852666,0.79136461403568648,0.79272973954770487,0.79507207734413143,0.79713488620787798,0.79770454307618766,0.79945086354657235,0.7966430548349116,0.79849580947831456,0.79748288744901219,0.79431653991815432,0.79049951666022922,0.78467971865896458,0.77818885033447183,0.77062968739695392,0.76700967310019774,0.77183599507349065,0.7803063853532316,0.78629330747563608,0.7870879970770156,0.78403119398610521,0.77991021604595845,0.78069542714335538,0.78760327908722194,0.78942195510561475,0.79428724710233067,0.79936958258401314,0.79961057378608602,0.80001885482877177,0.80356742652616864,0.80352674397369361,0.80223261980512828,0.80092799152059146,0.80230719385957783,0.80216751160682787,0.7983072739414947,0.79321055563938259,0.78720972403333578,0.78032127636856075,0.77273671448935355,0.76958768055436388,0.77476333595570679,0.78236326173466253,0.78757793360290895,0.78740748657772031,0.78342874654777961,0.77928836599641582,0.78106696282583499,0.78898887519113148,0.79317402500114831,0.79695714880181645,0.80553824046316935,0.80714112823983553,0.80528052505255032,0.80496465488069635,0.80875011691210819,0.81072505414286233,0.80795658921041191,0.80961895223857616,0.80602488616148249,0.80081922934314287,0.79526983941739826,0.78921178560666172,0.78203983912360109,0.77417065989456324,0.77264477714386481,0.7787226753705756,0.78625423389192373,0.79086294578886496,0.78978854153981848,0.78492010604735718,0.78134461252965559,0.7838649044998387,0.79159555146739935,0.79366225142881419,0.79889959322142223,0.80042329678572288,0.80088907329170533,0.80340508220264484,0.80404246873367269,0.80870278850800403,0.80484529497742174,0.80585163742889954,0.80729724532626623,0.80534861158743321,0.80109504395618836,0.79538280210297541,0.78910598550011457,0.78200954534221068,0.77446944344811131,0.77469061302527931,0.78184505926660319,0.78935697313306352,0.79266132169526915,0.79056931726073265,0.78518926552109303,0.78210281471325283,0.78614999293803389,0.79529329482068212,0.79724773254785541,0.80200613672084098,0.80440398017402526,0.80289199950777046,0.80507475937925466,0.80573107882157791,0.80775166738907578,0.8088639524276513,0.80873384625146705,0.80868787578698098,0.80485624208957751,0.79953904505363338,0.79368229126168499,0.78732769738942643,0.77955195354594642,0.77199222224769781,0.77278026912241349,0.78013209245858606,0.7871260536087048,0.79016849261852562,0.78677583731200029,0.78082235533690114,0.7782514863949811,0.78292199066798518,0.79002879793921366,0.79349098549661734,0.79990994126518078,0.80289944341436725,0.80417874766155051,0.80753501775617298,0.8094495209420669,0.81294425114895674,0.81147274344794795,0.80971675585613112,0.80766888677905313,0.80465486836220002,0.80027842019946827,0.79537102885487043,0.79076017700121393,0.78392768624527309,0.77770813387940774,0.78053059620335818,0.78749221003434278,0.79324120170902135,0.7947577688463402,0.7905023132427289,0.7834915006065053,0.78229314372885883,0.78897200727412642,0.79363351070004984,0.79516742483112435,0.80263915727442092,0.80763851123728159,0.80855613506968738,0.80761595713869483,0.80966736414550788,0.81711090879762249,0.8115747021184806,0.80952950186262962,0.80902330643644649,0.80531495471219594,0.79953308487885366,0.79296817085502436,0.78623451269258615,0.77758499501374756,0.7723652972507129,0.77601498483435205,0.7833205278529789,0.78840916292915397,0.78817069346902402,0.78247364333611313,0.77626913908337003,0.77769985702581279,0.78660532653095117,0.79064783330678279,0.79373607679963765,0.79714484496655724,0.7992194718765967,0.80222743524870521,0.80314304329336983,0.80953391092919302,0.8108258383197684,0.8070040335803893,0.80400441067858319,0.80027644179866597,0.79777890377412131,0.79395391902511636,0.7892880517526244,0.78357817070741842
theta
