['x'],"['n(x,0)']","['n(x,t_end)']","['p(x,0)']","['p(x,t_end)']"
0.0,0.089254714645283964,0.03254760762249554,0.062531107090732632,0.023728496365540443
0.063466518254339258,0.071872553437943645,0.0327514406723243,0.050707095324805468,0.02404486053446413
0.12693303650867852,0.063793099598255465,0.042460592585232583,0.045323148348040167,0.031391972977784038
0.19039955476301779,0.070223985099145445,0.07450181758784756,0.050242650760791527,0.055467697207063314
0.25386607301735703,0.089125642718165157,0.13881188282221069,0.064214108092643191,0.10407361017830824
0.31733259127169627,0.11316012495140344,0.22702424036791585,0.082103544291727712,0.17140635245596347
0.38079910952603557,0.13407621881434126,0.30440415840200485,0.097962745394221923,0.23144402315249349
0.44426562778037482,0.14650244508907104,0.33023337098178324,0.10779404621206408,0.25284656258835342
0.50773214603471406,0.14883294060567204,0.29430159948199891,0.11027820047824562,0.22691824994468648
0.5711986642890533,0.14194693262053135,0.22572348612393564,0.10591496506726826,0.17526462142355914
0.63466518254339255,0.12842636741771432,0.162471053497769,0.096499757228162883,0.12703816549832536
0.69813170079773179,0.11243401893038289,0.1214726604234343,0.085076666308286752,0.095648346667897691
0.76159821905207115,0.098419025189522641,0.098769234813146659,0.074995032110311999,0.078317951670610203
0.82506473730641039,0.0891741350813164,0.085264873788987922,0.068427874310602627,0.068084851060840501
0.88853125556074963,0.08515150002288234,0.075821963139224971,0.065800190835368047,0.060969982446248135
0.95199777381508888,0.084973094755213543,0.069450711578353835,0.06612367658433245,0.05623911166148176
1.0154642920694281,0.086399569531777104,0.066602245718641928,0.067706106972454938,0.054311441837264218
1.0789308103237674,0.087764497941091008,0.066436906914057056,0.069258940593982923,0.054557262560201297
1.1423973285781066,0.089014743473734989,0.066089926164778892,0.070739115140046202,0.054653646069726752
1.2058638468324459,0.091155562662724468,0.062966764125993321,0.072949372675653698,0.052436772850071769
1.2693303650867851,0.09481814808524211,0.057630180620315441,0.076413582504088959,0.048329830067843207
1.3327968833411243,0.099563635564796485,0.054012246218528105,0.080801708913687084,0.045614007872797041
1.3962634015954636,0.10432212483590735,0.056620394209706847,0.085258351413345784,0.048152583188015866
1.4597299198498028,0.10833285601955608,0.067259858199390801,0.089158223467107056,0.057602768355309961
1.5231964381041423,0.11173592610167456,0.08426174999575356,0.092605067680652853,0.072670573919671008
1.5866629563584815,0.115302004485218,0.10461322551470334,0.095560580214392926,0.09022246912892963
1.6501294746128208,0.11978957443531324,0.1261019616937322,0.099977356556165908,0.10951930149161275
1.71359599286716,0.12599282625513442,0.14794358063187751,0.10589346338388762,0.12939147247092589
1.7770625111214993,0.13513156573025634,0.17180287224859464,0.11437229887619325,0.15131453821855859
1.8405290293758385,0.14774475609269447,0.20257737546820537,0.12592641049952838,0.17967261300763096
1.9039955476301778,0.16138260646291022,0.24446100656590788,0.1385167142472094,0.21834399199844895
1.967462065884517,0.17073606877517852,0.29322825080188053,0.14757454070112389,0.26374131507771259
2.0309285841388562,0.17203501135795721,0.33424488828988647,0.14974202786757418,0.30274559924072947
2.0943951023931957,0.16755823767622446,0.35202981966118485,0.14687008990761724,0.32109476486644595
2.1578616206475347,0.16453875764498715,0.34267184124883637,0.14523674184332597,0.31475518780241796
2.2213281389018742,0.16912981648152431,0.31521345733847589,0.15033813849797181,0.2915680526376061
2.2847946571562132,0.18197456723329108,0.28172103155097733,0.16289223909344061,0.26241893145038425
2.3482611754105527,0.19914085570386672,0.24890150250026499,0.17951087913833835,0.2334770073959942
2.4117276936648917,0.21565866862318708,0.21847375076924963,0.1957663446122429,0.20637475542904335
2.4751942119192312,0.22782756613502803,0.19118507132654147,0.20826586267291214,0.18186619948153615
2.5386607301735702,0.23399780361657627,0.16841459447875692,0.21540922933641152,0.16133122996683091
2.6021272484279097,0.23481309617085958,0.15145808768067143,0.2176785059858572,0.14610729387133714
2.6655937666822487,0.23289055968550929,0.1408265908237564,0.21741315812735151,0.13680589159610793
2.7290602849365881,0.23170567937371506,0.13630381899293978,0.21782680729444409,0.13334258377085989
2.7925268031909272,0.23358951037327397,0.13737963556877442,0.22114070532085142,0.13533929473257478
2.8559933214452666,0.23837491756081572,0.14333653131606747,0.22725665865002576,0.1421998527142338
2.9194598396996057,0.24498883316355738,0.15238402894700978,0.23520310860385835,0.15223777043647285
2.9829263579539451,0.25365775611674474,0.16110498043112373,0.24523678923087547,0.16208119745597888
3.0463928762082846,0.26471746853769978,0.16633414253437959,0.25772751317799691,0.1685178000261294
3.1098593944626236,0.27633820843937523,0.16798282920670968,0.27093170299738017,0.17138388194678
3.1733259127169631,0.28512421718385011,0.16926344809868388,0.28150991922127894,0.17390376114489342
3.2367924309713021,0.28826552345347783,0.1746698752255664,0.28661110080816321,0.18071928856027117
3.3002589492256416,0.28494143936844379,0.18834784488814202,0.2852966184385734,0.19624014700246739
3.3637254674799806,0.27672611077421594,0.21296789240486169,0.27901776571129389,0.22345086761078445
3.42719198573432,0.26662528422834142,0.24845362795551956,0.27072212840442184,0.26251490219185236
3.4906585039886591,0.25701847458421695,0.29182431398994507,0.262801278131506,0.31050657411624616
3.5541250222429985,0.24846504371967451,0.33837558292457703,0.255840405852583,0.36256764883939274
3.6175915404973376,0.24074660329215536,0.38175244025980193,0.24963456221546035,0.41191969972364295
3.681058058751677,0.23468201089437157,0.41388275813939002,0.24505583804446318,0.44972681376065032
3.744524577006016,0.23180116409938892,0.42969758187789442,0.24374828692198092,0.47019181432720569
3.8079910952603555,0.2321160558188968,0.4335096719642097,0.24579432348059016,0.47769605293522904
3.8714576135146945,0.23376548338960487,0.43677913546594466,0.24928018563539606,0.48468039463578766
3.934924131769034,0.23523818178112549,0.44701726564431349,0.25261311518172958,0.49952654670117075
