x
0.010859495080353,0.0743260133346925,0.137792531589031,0.201259049843372,0.26472556809771,0.328192086352049,0.391658604606389,0.455125122860728,0.518591641115067,0.582058159369406,0.645524677623747,0.708991195878085,0.772457714132425,0.835924232386763,0.899390750641103,0.962857268895441,1.02632378714978,1.08979030540412,1.15325682365846,1.2167233419128,1.28018986016714,1.34365637842148,1.40712289667582,1.47058941493016,1.5340559331845,1.5340559331845,1.59752245143883,1.66098896969317,1.72445548794751,1.78792200620185,1.85138852445619,1.91485504271053,1.97832156096487,2.04178807921921,2.10525459747355,2.16872111572789,2.23218763398223,2.29565415223657,2.35912067049091,2.42258718874524,2.48605370699958,2.54952022525392,2.61298674350826,2.6764532617626,2.73991978001694,2.80338629827128,2.86685281652562,2.93031933477996,2.9937858530343,3.05725237128864,3.12071888954298,3.18418540779732,3.24765192605166,3.31111844430599,3.37458496256033,3.43805148081467,3.50151799906901,3.56498451732335,3.62845103557769,3.69191755383203,3.75538407208637,3.81885059034071,3.88231710859505,3.94578362684939,4.00925014510373,4.07271666335807,4.1361831816124,4.19964969986674,4.26311621812108,4.32658273637542,4.39004925462976,4.4535157728841,4.51698229113844,4.58044880939278,4.64391532764712,4.70738184590146,4.7708483641558,4.83431488241014,4.89778140066448,4.96124791891882,5.02471443717315,5.08818095542749,5.15164747368183,5.21511399193617,5.27858051019051,5.34204702844485,5.40551354669919,5.46898006495353,5.53244658320787,5.59591310146221,5.65937961971655,5.72284613797089,5.78631265622522,5.84977917447956,5.9132456927339,5.97671221098824,6.04017872924258,6.10364524749692,6.16711176575126,6.2305782840056
u
0.85670064827121561,1.7809109348689673,2.4253155128557213,2.730697933275863,2.7694429666820604,2.6820436679486286,2.5579933449675321,2.3928894775700393,2.1922163667217602,1.937427239623539,1.5942162493630228,1.1462952630888166,0.65727425706430109,0.23057699248504121,-0.10991350411604173,-0.30677057812463449,-0.40653431648052207,-0.4367733307094851,-0.44519930779740374,-0.45597480427782633,-0.42541820730058855,-0.37221039647553944,-0.55517296869299704,-1.1711160279896933,-1.8405957671576652,-2.0245042745928434,-1.5444423649889347,-0.6986914285222855,0.20178651760456456,1.0462764975443797,1.4718757832241449,1.6274364991266907,1.6947090218286571,1.6991268355195634,1.7603016695175007,1.9044805165345804,1.7760605300366372,1.4841081292015543,1.0783399007535408,0.67463898266455569,0.35097717883988655,0.014356075003120639,-0.26322091242679013,-0.37464280921558085,-0.39380021959234479,-0.4158831060790249,-0.42281918694599807,-0.34905848125862088,-0.22567228530221251,-0.41629242189351978,-1.115540916456057,-1.7900516349726614,-1.7974161994019364,-1.2159611346316774,-0.43910025934917019,0.30038258746885893,0.94191241772667977,1.3459045679498147,1.5292443110573533,1.6156490681443711,1.6787999990707123,1.677973705457326,1.5380976140111275,1.2650889992561296,0.87511130621672772,0.46530030118678889,0.15699097859988101,-0.1850393609090184,-0.37043804876280528,-0.43873094173050814,-0.43732353430151866,-0.42579979288865893,-0.38829106208288522,-0.26792320103217931,-0.25126239373211723,-0.66878495184326303,-1.419331087973531,-1.9023465698828157,-1.7484524596424016,-1.1079603257618302,-0.27301569699476969,0.57285722897613844,1.1858724397205387,1.4786289075397696,1.6128621542107651,1.7039429282038947,1.7587236159811557,1.7262689928398405,1.5747337754432713,1.2795986262677144,0.86437715646719726,0.43805422268408423,0.116083416127645,-0.21712175458092731,-0.38380770351671867,-0.42600261940259976,-0.41326964126658139,-0.40299824288157254,-0.34489822634402884,-0.23201574859439678,-0.24755115158047064,-0.71999961978149463,-1.5009569673155896,-1.927574307756369,-1.6770458840298552,-0.96370663491760378,-0.10643125426742617,0.72520377432829386,1.2665962920572815,1.4993458221162212,1.5997600433558619,1.6755531138225217,1.7180016581395463,1.6737035963121305,1.5044419165356568,1.1827046433958812,0.74576300307186438,0.3276130919453486,0.038871396151945459,-0.27921452721529683,-0.40901469824585118,-0.4274370081544776,-0.40633983758950476,-0.38690856273499136,-0.30678012790563847,-0.1961135132354252,-0.28530920571030166,-0.8534033976950266,-1.5990054339692068,-1.8856511196071088,-1.5144141255439434,-0.74601252686603026,0.11476928830645572,0.88598986411846714,1.3092370476491491,1.4752737089916337,1.5646567633747055,1.6361851953535003,1.6616504761626918,1.5900962053383201,1.3810400136309557,1.02195640203317,0.57657888927991974,0.19578003908464503,-0.14781426971313982,-0.34693898772247911,-0.43413844096454313,-0.41848091972652413,-0.41133633332611769,-0.36594852787116189,-0.25906015119426506,-0.20225280853040087,-0.49100676543555088,-1.2107129171552558,-1.8319539076173239,-1.8474344829554044,-1.2693472771023422,-0.41543347192704805,0.4537599876105049,1.1133153577602077,1.4219806142149019,1.5457206496917708,1.624062826945236,1.6831512963528408,1.6861240433773097,1.5713968501146125,1.307318699546647,0.90040715698209428,0.45062288361672476,0.11114792255371853,-0.22393934626549961,-0.39005963447401093,-0.45332502918923906,-0.43260119726163143,-0.40511597705190128,-0.34553387160594484,-0.23388370930935454,-0.22664845912093123,-0.65558903662569701,-1.40875804347867,-1.8988101929169607,-1.7480053782038862,-1.0863776885296175,-0.21935437805407321,0.63700503566280131,1.2179755135094159,1.4736378868787003,1.5876624368750349,1.6671306590396306,1.7120248263814846,1.6863951612304207,1.5414319196053703,1.2452417764601991,0.81787840237144194,0.38067223172897713,0.066726098011344159,-0.25577644564693347,-0.39976604036340746,-0.42937387489758194
m1
(-0.630121411988-0.214249591377j),(-0.57983620236-0.371986145339j),(-0.522403263178-0.505905043629j),(-0.456065760275-0.611037488188j),(-0.378764535254-0.685185057136j),(-0.289845287565-0.732853674668j),(-0.192054893349-0.761183792045j),(-0.0861871404543-0.77559421j),(0.029928847402-0.775756760085j),(0.156777078914-0.75835273517j),(0.29627109207-0.719580132666j),(0.449043389501-0.652451582017j),(0.603298787923-0.554195624237j),(0.74029901625-0.434043120889j),(0.8613794579-0.233203300436j),(0.904810999819-0.00268890205405j),(0.879745669228+0.240501118608j),(0.784482604797+0.465264007419j),(0.632862227116+0.660780634301j),(0.460161908673+0.792780186849j),(0.257676178106+0.871335773843j),(0.0248880324414+0.895325871662j),(-0.209531573729+0.855236263877j),(-0.42174961982+0.759954259325j),(-0.596874218231+0.60716865298j),(-0.725070341517+0.410430375813j),(-0.797391677809+0.194226393435j),(-0.816755688336-0.0252226812929j),(-0.780854082272-0.238906357878j),(-0.682652648397-0.439908293736j),(-0.569416517411-0.598744814343j),(-0.451205092455-0.715891878233j),(-0.332879456188-0.800360171564j),(-0.208177260042-0.855222995878j),(-0.0844433713215-0.881779149867j),(0.0374729129929-0.887096472253j),(0.200919204587-0.845240716097j),(0.373428854105-0.762296475394j),(0.54157606596-0.641465353182j),(0.683340472291-0.506462053779j),(0.791788845215-0.384025541597j),(0.874004463108-0.221302406954j),(0.90566964005+0.0222819579538j),(0.860794274009+0.27457900109j),(0.74885257732+0.511746776307j),(0.586663111648+0.696979024399j),(0.402035983301+0.824642605602j),(0.186593762995+0.900944528798j),(-0.0825020479158+0.927802250566j),(-0.336582378457+0.862716482975j),(-0.557367255202+0.725349143942j),(-0.720274595726+0.545122148709j),(-0.829719620379+0.3344810004j),(-0.883253965104+0.110062254326j),(-0.883825771963-0.114304758456j),(-0.825348433828-0.329862804424j),(-0.71450844294-0.530518104803j),(-0.587317458094-0.682649628552j),(-0.455800218467-0.790044785326j),(-0.316206756219-0.86229074885j),(-0.165428373747-0.903169071169j),(-0.00383520316443-0.913183051228j),(0.170361575243-0.890351028825j),(0.359492854295-0.818493659473j),(0.553183657069-0.685058609264j),(0.708681336433-0.53164603652j),(0.820279742354-0.385273728733j),(0.902239540975-0.126958630475j),(0.901657696018+0.111389344679j),(0.832131233873+0.36876053783j),(0.695880046827+0.594784218364j),(0.514577451466+0.769459111882j),(0.319637710318+0.872399536485j),(0.0743888079758+0.92931830239j),(-0.182016049455+0.916732115921j),(-0.418172955915+0.829073401448j),(-0.613092609005+0.685914341834j),(-0.760058248678+0.501250941315j),(-0.852849283948+0.290537165676j),(-0.891295847675+0.0680382641804j),(-0.875908046142-0.154661492362j),(-0.801389641214-0.371564789324j),(-0.687917583139-0.558098249375j),(-0.565877217748-0.695969770816j),(-0.43759428149-0.794574430222j),(-0.299499002016-0.86125654596j),(-0.150334779297-0.898534688325j),(0.0108376889838-0.906074594743j),(0.185547228796-0.876833382017j),(0.373752829543-0.797850781786j),(0.558631510528-0.669590858942j),(0.710932606641-0.523063134653j),(0.822547534942-0.380781275597j),(0.902315090255-0.117359929855j),(0.900110507173+0.128506380927j),(0.824845272377+0.393959805551j),(0.684761310986+0.616589620527j),(0.501987382475+0.784083953606j),(0.301472544722+0.887904521285j),(0.0523230117693+0.93798276996j),(-0.204896819572+0.914756483587j),(-0.443411887533+0.818641273418j),(-0.634610892036+0.668485800414j),(-0.775772307406+0.478640609468j),(-0.863499180888+0.263572644873j),(-0.895984189116+0.0385451916064j),(-0.873870562407-0.184123769771j),(-0.791238143602-0.400800652859j),(-0.677357423758-0.580392526352j),(-0.554915041464-0.713442774093j),(-0.424234750443-0.808532312997j),(-0.28291717999-0.871537571376j),(-0.130304111577-0.90494972603j),(0.0340724176608-0.90783654552j),(0.212617961391-0.87191807554j),(0.403506670013-0.784759856578j),(0.586932784675-0.650567104195j),(0.734756380974-0.503006537929j),(0.841828484302-0.359434385436j),(0.911517852436-0.0656709151303j),(0.89317744184+0.190418473423j),(0.801801437122+0.446869153676j),(0.649582968488+0.659680602865j),(0.461714510265+0.813553904701j),(0.247749506905+0.908777919155j),(-0.00729555797925+0.943335046941j),(-0.262268696644+0.902401934186j),(-0.488936259012+0.793605017642j),(-0.670238006081+0.634931598616j),(-0.801907918264+0.438357247804j),(-0.879002688804+0.219492588024j),(-0.901242418793-0.00810261410895j),(-0.867367756188-0.232278543542j),(-0.774039019189-0.446623376867j),(-0.657140219582-0.61667156998j),(-0.53110808591-0.741699894617j),(-0.395690355023-0.829526211478j),(-0.248968043579-0.886197278136j),(-0.0905773949287-0.913058362222j),(0.0801048306593-0.907053017536j),(0.265045232351-0.858694863918j),(0.459740371924-0.756098954553j),(0.63769707453-0.612656374513j),(0.775839938744-0.460097893053j),(0.884927094138-0.218345467256j),(0.912204664385+0.0200143723427j),(0.868748291902+0.285508769428j),(0.751728659798+0.532854053067j),(0.581621765788+0.723432141444j),(0.386523119039+0.855305467691j),(0.149744336304+0.931097988527j),(-0.107041652086+0.935099217149j),(-0.354079332268+0.865434620515j),(-0.562242334367+0.735883926738j),(-0.724589952285+0.561874680589j),(-0.834405049018+0.356406563431j),(-0.890649941547+0.133698733947j),(-0.891588899359-0.0926196716903j),(-0.83424981737-0.313785570074j),(-0.730072430484-0.512215046859j),(-0.611259568381-0.663518295091j),(-0.483993687948-0.773306808064j),(-0.346353643194-0.849486980919j),(-0.197147681735-0.895643111588j),(-0.0365441281326-0.911340892483j),(0.136891494224-0.892522605134j),(0.324066908421-0.82850046788j),(0.516105085819-0.710528769365j),(0.681239184729-0.565426706275j),(0.806839857212-0.417329631342j),(0.90297216355-0.144011378979j),(0.90584976938+0.101201456448j),(0.840122774374+0.35434229056j),(0.703900116399+0.591396503161j),(0.520816445803+0.771926096922j),(0.31748785616+0.882997250972j),(0.0727266690984+0.937505867781j),(-0.182951035922+0.921817177009j),(-0.417521756887+0.834645882077j),(-0.61116891452+0.693816494441j),(-0.757984647216+0.511963411006j),(-0.853829890707+0.301972870692j),(-0.895714244109+0.0780541656618j),(-0.882113267237-0.147132807294j),(-0.80852822269-0.366611067475j),(-0.698493523541-0.553203341077j),(-0.578027301465-0.692587563093j),(-0.449400143577-0.792880483851j),(-0.310170706244-0.861300434985j),(-0.159136287298-0.900732345977j),(0.00388179143523-0.909193148641j),(0.180749012832-0.879919761768j),(0.370126275022-0.802133479423j),(0.556197292598-0.676491524154j),(0.712474539888-0.529235881723j),(0.827253755575-0.383633014033j),(0.90975714822-0.0943363131917j),(0.898506836043+0.161159527918j),(0.815255088129+0.421695311197j)
abs_m1
0.66554930790413691,0.68890036572202895,0.72721735578046665,0.76247150088798132,0.78290557265104643,0.78808933452852603,0.78503875530483214,0.78036824753809453,0.77633387580612656,0.77438874179094452,0.77818514977127407,0.79204357994465069,0.8192082869651991,0.85815853095556094,0.89238912466833131,0.90481499522734155,0.91202699004888488,0.9120765065658758,0.91495663568108443,0.91665119148679242,0.90863801568114877,0.89567172034565756,0.88052969708033002,0.86913935481261684,0.85141799696206932,0.83317470769195179,0.82070541593528834,0.81714505326850873,0.8165839489208746,0.81211695294573905,0.82627508918232084,0.84621936681764742,0.86682474386595598,0.88019551480195668,0.88581327157579126,0.88788758877053719,0.86879249244004875,0.84884923601064655,0.83951321285290104,0.8505633503680945,0.88000294999899031,0.90158668848638412,0.90594369723391766,0.90352665152006773,0.90700879026557779,0.91101776438283644,0.91742485187729594,0.92006427838454863,0.93146315228542442,0.92604936557639883,0.91476206621703704,0.90330152787510942,0.89460169241413079,0.89008497723479374,0.89118660952247009,0.88882478980074042,0.88992796031808719,0.90052890677872466,0.9120990088664811,0.91844000796527092,0.91819437917964464,0.91319110477162357,0.90650318303306665,0.89396139899105964,0.88052112784128933,0.88593269764494775,0.90625311131520836,0.91112824736774201,0.90851207306070081,0.91017950133380565,0.91543285170858679,0.9256658567839523,0.92911205842787536,0.93229083547416935,0.93462699223823598,0.92856412058965709,0.91997882125043595,0.91046199676465911,0.90097932593908059,0.89388897155885061,0.88945774633543828,0.88333784573639373,0.88583534426368293,0.89698993720929254,0.90710378698100158,0.91184565040743382,0.91102422140690142,0.90613940800544546,0.89625027416056358,0.8810545088626659,0.87202126289091375,0.88262121774767377,0.90640985601715396,0.90991531212412302,0.90923749101219031,0.91409739730082429,0.92145581183462699,0.93100965541006642,0.93768871921269448,0.93944099032439343,0.93742313334762617,0.93101430523331841,0.92173979497848835,0.91154786268746435,0.90282964867091564,0.89681291189526191,0.89305728956056141,0.88696051954062916,0.89200255838526366,0.90384251678479299,0.91307153314734379,0.91630773709169921,0.91428287096280669,0.90847571405452865,0.89746728517511032,0.88242034498405675,0.87620069093056829,0.8904395075361804,0.91535144857950412,0.91388044316680417,0.91324976738666397,0.9179202498461394,0.92581668312156318,0.93544120330617564,0.94194327032729175,0.94336325768639784,0.93974151768561365,0.93213067185024501,0.92323188837698333,0.91390009633304525,0.9059926727753751,0.90127884130664682,0.89793103647462269,0.89364917276945843,0.90117539547709935,0.91224696907925884,0.91906724051483302,0.92050567760324198,0.91754010119241791,0.91058330783992125,0.89866892931261211,0.88489933814695376,0.88431068753938291,0.90200758408252335,0.91146623909554092,0.91242420223613596,0.91446096259073817,0.92142792438262688,0.92824454844198856,0.93858806971653974,0.94306247433257206,0.94120585484437125,0.935066444658334,0.92608941047032811,0.91691534813216791,0.90733534279419736,0.90062904119131681,0.89638672962310173,0.89131035098202294,0.89183519104258113,0.90216117620840708,0.91227918389668394,0.91738158740258169,0.91708439728810887,0.91207329508787605,0.90295951286109366,0.88962485712297268,0.87818881324212494,0.88532151616198562,0.90838019374212364,0.9143839485807953,0.91148534791974123,0.91179204586446172,0.91936129884717643,0.9311926059244896,0.93834038814974008,0.94032250878159407,0.93979678089120977,0.93325139482475183,0.92461276761328592,0.91468424039326068,0.90565616924859804,0.89910870303653456,0.89429965851370652,0.88776210872124994,0.89102589132238963,0.90210481308430979,0.91138353656384796,0.91544759889179617,0.91468197589321354,0.90920143523893027,0.89829226468276202,0.88340906621645465,0.87578319836872143,0.88753061270657818,0.91187886562268772,0.91463512327242091,0.91284551149365101,0.91786044375255005
theta
