['x'],"['n(x,0)']","['n(x,t_end)']","['p(x,0)']","['p(x,t_end)']"
0.0,0.12059278209403618,0.12059278209403618,0.084746431605576877,0.084746431605576877
0.063466518254339258,0.12662998077503021,0.12662998077503021,0.089614307683868868,0.089614307683868868
0.12693303650867852,0.13944130058046869,0.13944130058046869,0.099374039703995401,0.099374039703995401
0.19039955476301779,0.15995399571462465,0.15995399571462465,0.11479350607713709,0.11479350607713709
0.25386607301735703,0.17985279819259647,0.17985279819259647,0.12998107761837308,0.12998107761837308
0.31733259127169627,0.18684824608883738,0.18684824608883738,0.13598552012589399,0.13598552012589399
0.38079910952603557,0.17409652044168733,0.17409652044168733,0.1275952300964466,0.1275952300964466
0.44426562778037482,0.14542181727970693,0.14542181727970693,0.10732839199530829,0.10732839199530829
0.50773214603471406,0.11207818670977296,0.11207818670977296,0.083300356146425225,0.083300356146425225
0.5711986642890533,0.085053946989472856,0.085053946989472856,0.063659165532570755,0.063659165532570755
0.63466518254339255,0.069618965847101616,0.069618965847101616,0.052472861001446137,0.052472861001446137
0.69813170079773179,0.064563318594179839,0.064563318594179839,0.049004247948591505,0.049004247948591505
0.76159821905207115,0.064880701168167965,0.064880701168167965,0.049591143774780147,0.049591143774780147
0.82506473730641039,0.065873051806990907,0.065873051806990907,0.050703399871926,0.050703399871926
0.88853125556074963,0.066055692263946683,0.066055692263946683,0.051201213333872682,0.051201213333872682
0.95199777381508888,0.066809782110789612,0.066809782110789612,0.052149574203951672,0.052149574203951672
1.0154642920694281,0.069727506909658274,0.069727506909658274,0.054809464108806223,0.054809464108806223
1.0789308103237674,0.074650364062534807,0.074650364062534807,0.05909136953658916,0.05909136953658916
1.1423973285781066,0.080002086377093648,0.080002086377093648,0.063772603253696686,0.063772603253696686
1.2058638468324459,0.084326881332587353,0.084326881332587353,0.06769234802665279,0.06769234802665279
1.2693303650867851,0.087394780859067447,0.087394780859067447,0.070647979263175315,0.070647979263175315
1.3327968833411243,0.090614462537547832,0.090614462537547832,0.07376536105146031,0.07376536105146031
1.3962634015954636,0.096494510803896996,0.096494510803896996,0.079103968053975529,0.079103968053975529
1.4597299198498028,0.10630014518624893,0.10630014518624893,0.087754667561567884,0.087754667561567884
1.5231964381041423,0.11767141526835991,0.11767141526835991,0.097824593417468159,0.097824593417468159
1.5866629563584815,0.12613591856396417,0.12613591856396417,0.1048614476227558,0.1048614476227558
1.6501294746128208,0.12986590374005375,0.12986590374005375,0.10872087120363033,0.10872087120363033
1.71359599286716,0.13161147797395711,0.13161147797395711,0.11095637378642377,0.11095637378642377
1.7770625111214993,0.13524543022222996,0.13524543022222996,0.11482112441740724,0.11482112441740724
1.8405290293758385,0.14180964661509216,0.14180964661509216,0.12123993017000671,0.12123993017000671
1.9039955476301778,0.14993640838898797,0.14993640838898797,0.12908854722952012,0.12908854722952012
1.967462065884517,0.15886690881453921,0.15886690881453921,0.13773831381913751,0.13773831381913751
2.0309285841388562,0.16890378953282187,0.16890378953282187,0.14746923162108647,0.14746923162108647
2.0943951023931957,0.17863539930955274,0.17863539930955274,0.15706168631210565,0.15706168631210565
2.1578616206475347,0.18424295987307457,0.18424295987307457,0.16313018920211408,0.16313018920211408
2.2213281389018742,0.18376781956100771,0.18376781956100771,0.16385270194115054,0.16385270194115054
2.2847946571562132,0.18094387217222027,0.18094387217222027,0.16246833578910358,0.16246833578910358
2.3482611754105527,0.18288060144239915,0.18288060144239915,0.16536104201732726,0.16536104201732726
2.4117276936648917,0.19419518304239911,0.19419518304239911,0.17682542849807972,0.17682542849807972
2.4751942119192312,0.21337055659607218,0.21337055659607218,0.1956507257240655,0.1956507257240655
2.5386607301735702,0.23336201637961912,0.23336201637961912,0.21548539923354174,0.21548539923354174
2.6021272484279097,0.24610036972915175,0.24610036972915175,0.22884459175075553,0.22884459175075553
2.6655937666822487,0.24842995768790346,0.24842995768790346,0.23263393108444122,0.23263393108444122
2.7290602849365881,0.24381867069372656,0.24381867069372656,0.22992000503988855,0.22992000503988855
2.7925268031909272,0.23750904604494186,0.23750904604494186,0.22554368069737396,0.22554368069737396
2.8559933214452666,0.23142241166249711,0.23142241166249711,0.22130775381478004,0.22130775381478004
2.9194598396996057,0.22523541282214055,0.22523541282214055,0.21690451693676566,0.21690451693676566
2.9829263579539451,0.22043270136614168,0.22043270136614168,0.21377093272385406,0.21377093272385406
3.0463928762082846,0.22039662401096977,0.22039662401096977,0.21523766605222813,0.21523766605222813
3.1098593944626236,0.22666660081436368,0.22666660081436368,0.22291617125637472,0.22291617125637472
3.1733259127169631,0.23688846122180582,0.23688846122180582,0.23460575274714321,0.23460575274714321
3.2367924309713021,0.24671284903888713,0.24671284903888713,0.24605218494175046,0.24605218494175046
3.3002589492256416,0.25315165270789625,0.25315165270789625,0.25424764062578442,0.25424764062578442
3.3637254674799806,0.25627016956140436,0.25627016956140436,0.2591880221810523,0.2591880221810523
3.42719198573432,0.25780175431779545,0.25780175431779545,0.26256899798547279,0.26256899798547279
3.4906585039886591,0.25839416850897434,0.25839416850897434,0.26502143040232301,0.26502143040232301
3.5541250222429985,0.25727115034091885,0.25727115034091885,0.26572357142664987,0.26572357142664987
3.6175915404973376,0.25445992994039052,0.25445992994039052,0.26466657836029162,0.26466657836029162
3.681058058751677,0.25142990758979084,0.25142990758979084,0.26335243745327225,0.26335243745327225
3.744524577006016,0.24916187501407888,0.24916187501407888,0.2628104948576685,0.2628104948576685
